Time (s),VGS_A,VGS_B,VDS_A,VDS_B,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN""]"
2.7e-08,-2.140625024,-0.18749990400000005,13.125002752,34.375000576,0
2.75e-08,-2.140625024,-0.18749990400000005,11.875002879999997,33.125000704,0
2.8000000000000003e-08,-2.140625024,-0.1093748992000001,14.375002623999997,32.500000768,0
2.85e-08,-1.8281250048,-0.2656249088,19.375002111999997,30.62500096,1024
2.9e-08,-1.0468749568,-0.2656249088,25.625001472,29.375001087999998,1024
2.9500000000000003e-08,-0.2656249088,-0.18749990400000005,30.000001024,28.125001216,3072
3.0000000000000004e-08,0.28125012479999967,-0.18749990400000005,28.750001152,26.250001408,3072
3.05e-08,0.5937501439999999,-0.1093748992000001,26.250001408,25.000001536,3072
3.1e-08,0.5937501439999999,-0.1093748992000001,22.500001792,23.750001664,3072
3.1500000000000004e-08,0.5156251392,-0.18749990400000005,25.000001536,22.500001792,3072
3.2e-08,0.7500001535999998,-0.1093748992000001,32.500000768,20.625001984,3072
3.25e-08,0.9843751679999997,-0.18749990400000005,40.624999936,19.375002111999997,3072
3.3000000000000004e-08,0.9843751679999997,-0.2656249088,43.12499968,18.12500224,3072
3.35e-08,0.5937501439999999,-0.2656249088,40.0,16.250002432,3072
3.4e-08,0.20312511999999994,-0.18749990400000005,35.625000448,14.375002623999997,3072
3.4500000000000005e-08,0.04687511039999981,-0.18749990400000005,35.625000448,13.750002687999999,3072
3.5e-08,0.20312511999999994,-0.1093748992000001,41.249999872000004,13.125002752,3072
3.55e-08,0.28125012479999967,-0.18749990400000005,45.624999424,11.875002879999997,3072
3.6000000000000005e-08,0.12500011519999976,-0.18749990400000005,46.874999296,10.625003008,3072
3.65e-08,-0.42187491840000013,-0.18749990400000005,44.999999488,8.750003199999998,3072
3.7e-08,-0.968749952,-0.3437499136000002,43.749999616,7.500003327999998,3072
3.7500000000000005e-08,-0.968749952,-0.2656249088,47.499999232,7.500003327999998,3072
3.8e-08,-0.6562499328,-0.18749990400000005,51.249998848000004,6.250003456000002,3072
3.85e-08,-0.18749990400000005,-0.18749990400000005,52.49999872,5.000003583999998,3072
3.9000000000000005e-08,-0.031249894400000144,-0.18749990400000005,48.124999168,4.375003647999996,3072
3.95e-08,-0.3437499136000002,-0.3437499136000002,45.624999424,3.125003776,3072
4e-08,-0.578124928,-0.2656249088,46.249999360000004,2.500003839999998,3072
4.0500000000000005e-08,-0.42187491840000013,-0.18749990400000005,52.49999872,1.8750039039999962,3072
4.1e-08,0.04687511039999981,-0.2656249088,57.499998208,1.2500039680000015,3072
4.15e-08,0.04687511039999981,-0.42187491840000013,56.249998336000004,0.6250040319999997,3072
4.2000000000000006e-08,-0.1093748992000001,-0.3437499136000002,51.874998784,-0.624995840000004,3072
4.2500000000000003e-08,-0.2656249088,-0.2656249088,49.37499904,-0.624995840000004,3072
4.3e-08,-0.031249894400000144,-0.2656249088,50.624998912,-1.2499957760000058,3072
4.3500000000000006e-08,0.20312511999999994,-0.2656249088,53.749998592,-1.8749957120000005,3072
4.4000000000000004e-08,0.28125012479999967,-0.2656249088,54.999998464,-2.4999956480000023,3072
4.45e-08,-0.031249894400000144,-0.2656249088,54.374998528,-3.749995519999999,3072
4.5000000000000006e-08,-0.42187491840000013,-0.3437499136000002,52.49999872,-3.749995519999999,3072
4.5500000000000004e-08,-0.4999999232000001,-0.2656249088,52.49999872,-3.749995519999999,3072
4.6e-08,-0.3437499136000002,-0.18749990400000005,54.374998528,-3.749995519999999,3072
4.6500000000000006e-08,-0.031249894400000144,-0.031249894400000144,54.999998464,-3.124995584000004,3072
4.7000000000000004e-08,0.04687511039999981,-0.1093748992000001,51.874998784,-3.124995584000004,3072
4.75e-08,-0.18749990400000005,-0.1093748992000001,49.37499904,-3.124995584000004,3072
4.8000000000000006e-08,-0.2656249088,-0.1093748992000001,49.37499904,-2.4999956480000023,3072
4.8500000000000004e-08,-0.3437499136000002,-0.031249894400000144,51.874998784,-1.8749957120000005,3072
4.9e-08,-0.2656249088,-0.031249894400000144,53.749998592,-1.2499957760000058,3072
4.95e-08,-0.18749990400000005,0.12500011519999976,53.124998656,-1.8749957120000005,3072
5.0000000000000004e-08,-0.1093748992000001,0.35937512960000007,51.249998848000004,-2.4999956480000023,3072
5.05e-08,-0.3437499136000002,0.9062501631999997,49.999998976,-1.8749957120000005,3072
5.1e-08,-0.2656249088,1.5312502015999998,48.749999104,4.0959999978440464e-06,3072
5.1500000000000005e-08,-0.031249894400000144,2.2343752448,48.749999104,1.8750039039999962,3072
5.2e-08,-0.031249894400000144,2.8593752831999995,49.37499904,1.2500039680000015,3072
5.25e-08,-0.031249894400000144,3.2500003071999997,49.37499904,-0.624995840000004,3072
5.3000000000000005e-08,-0.2656249088,3.4843753216,48.124999168,-1.2499957760000058,3072
5.35e-08,-0.2656249088,3.7187503359999994,48.124999168,-1.8749957120000005,3072
5.4e-08,-0.2656249088,4.031250355199999,47.499999232,-1.8749957120000005,3072
5.4500000000000005e-08,-0.1093748992000001,4.3437503744,48.124999168,-1.8749957120000005,3072
5.5e-08,0.04687511039999981,4.500000384,46.249999360000004,-1.2499957760000058,3072
5.55e-08,-0.031249894400000144,4.734375398399999,44.999999488,-1.8749957120000005,3072
5.6000000000000005e-08,-0.1093748992000001,4.8125004032,44.374999552,-1.8749957120000005,3072
5.65e-08,-0.2656249088,5.125000422399999,43.749999616,-1.8749957120000005,3072
5.7e-08,-0.2656249088,5.281250431999999,45.624999424,-2.4999956480000023,3072
5.7500000000000005e-08,-0.18749990400000005,5.437500441599999,46.249999360000004,-1.8749957120000005,3072
5.8e-08,-0.1093748992000001,5.5156254464,44.999999488,-1.2499957760000058,3072
5.85e-08,-0.18749990400000005,5.5156254464,43.749999616,-1.2499957760000058,3072
5.9000000000000006e-08,-0.031249894400000144,5.6718754559999995,42.499999744,-1.2499957760000058,3072
5.9500000000000003e-08,-0.031249894400000144,5.6718754559999995,42.499999744,-0.624995840000004,3072
6.000000000000001e-08,-0.031249894400000144,5.6718754559999995,43.12499968,-1.8749957120000005,3072
6.05e-08,-0.1093748992000001,5.593750451199999,43.12499968,-3.124995584000004,3072
6.1e-08,-0.2656249088,5.437500441599999,43.749999616,-3.749995519999999,3072
6.15e-08,-0.2656249088,5.3593754368,43.12499968,-2.4999956480000023,3072
6.2e-08,-0.2656249088,5.3593754368,42.499999744,-3.124995584000004,3072
6.250000000000001e-08,-0.2656249088,5.2031254272,42.499999744,-2.4999956480000023,3072
6.300000000000001e-08,-0.1093748992000001,5.2031254272,41.874999808,-3.124995584000004,3072
6.35e-08,-0.031249894400000144,5.0468754176,42.499999744,-2.4999956480000023,3072
6.4e-08,-0.031249894400000144,5.125000422399999,41.249999872000004,-1.8749957120000005,3072
6.45e-08,-0.2656249088,5.125000422399999,41.249999872000004,-1.8749957120000005,3072
6.5e-08,-0.2656249088,4.9687504127999995,41.874999808,-0.624995840000004,3072
6.55e-08,-0.2656249088,4.8125004032,42.499999744,-1.8749957120000005,3072
6.600000000000001e-08,-0.2656249088,4.734375398399999,43.12499968,-2.4999956480000023,3072
6.65e-08,-0.18749990400000005,4.6562503936,44.374999552,-1.8749957120000005,3072
6.7e-08,-0.1093748992000001,4.6562503936,43.12499968,-1.8749957120000005,3072
6.75e-08,-0.1093748992000001,4.578125388799999,41.874999808,-2.4999956480000023,3072
6.8e-08,-0.18749990400000005,4.578125388799999,42.499999744,-2.4999956480000023,3072
6.85e-08,-0.2656249088,4.421875379199999,43.749999616,-3.124995584000004,3072
6.900000000000001e-08,-0.3437499136000002,4.421875379199999,43.749999616,-2.4999956480000023,3072
6.950000000000001e-08,-0.18749990400000005,4.421875379199999,44.374999552,-1.8749957120000005,3072
7e-08,-0.18749990400000005,4.578125388799999,44.999999488,-2.4999956480000023,3072
7.05e-08,-0.18749990400000005,4.6562503936,45.624999424,-1.2499957760000058,3072
7.1e-08,-0.18749990400000005,4.6562503936,44.999999488,-1.8749957120000005,3072
7.15e-08,-0.18749990400000005,4.6562503936,46.874999296,-1.8749957120000005,3072
7.200000000000001e-08,-0.1093748992000001,4.578125388799999,46.249999360000004,-1.8749957120000005,3072
7.250000000000001e-08,-0.031249894400000144,4.734375398399999,46.249999360000004,-1.2499957760000058,3072
7.3e-08,-0.031249894400000144,4.8125004032,46.874999296,-1.2499957760000058,3072
7.35e-08,-0.1093748992000001,4.8125004032,48.124999168,-2.4999956480000023,3072
7.4e-08,-0.1093748992000001,4.8125004032,48.749999104,-3.124995584000004,3072
7.45e-08,-0.18749990400000005,4.8125004032,49.999998976,-3.124995584000004,3072
7.500000000000001e-08,-0.1093748992000001,4.8125004032,49.999998976,-2.4999956480000023,2048
7.550000000000001e-08,-0.1093748992000001,4.890625407999999,49.37499904,-1.8749957120000005,2048
7.6e-08,-0.18749990400000005,4.9687504127999995,49.999998976,-1.2499957760000058,2048
7.65e-08,-0.1093748992000001,4.9687504127999995,51.249998848000004,-2.4999956480000023,2048
7.7e-08,-0.1093748992000001,4.8125004032,51.249998848000004,-2.4999956480000023,0
7.75e-08,-0.031249894400000144,4.890625407999999,52.49999872,-2.4999956480000023,0
7.800000000000001e-08,-0.1093748992000001,4.9687504127999995,52.49999872,-1.8749957120000005,0
7.850000000000001e-08,-0.031249894400000144,4.9687504127999995,54.374998528,-2.4999956480000023,0
7.9e-08,-0.18749990400000005,4.890625407999999,53.749998592,-1.8749957120000005,0
7.95e-08,-0.18749990400000005,4.8125004032,54.374998528,-2.4999956480000023,0
8e-08,-0.031249894400000144,4.8125004032,54.374998528,-1.8749957120000005,0
8.05e-08,-0.031249894400000144,4.9687504127999995,53.749998592,-2.4999956480000023,0
8.100000000000001e-08,-0.031249894400000144,4.9687504127999995,54.999998464,-1.2499957760000058,0
8.150000000000001e-08,-0.1093748992000001,4.9687504127999995,55.6249984,-1.8749957120000005,0
8.2e-08,-0.18749990400000005,4.9687504127999995,55.6249984,-2.4999956480000023,0
8.25e-08,-0.18749990400000005,4.9687504127999995,56.249998336000004,-1.2499957760000058,0
8.3e-08,-0.1093748992000001,4.9687504127999995,56.874998272,-1.2499957760000058,0
8.35e-08,-0.1093748992000001,5.0468754176,56.874998272,-1.2499957760000058,0
8.400000000000001e-08,-0.18749990400000005,4.9687504127999995,56.874998272,-1.2499957760000058,0
8.450000000000001e-08,-0.18749990400000005,4.9687504127999995,57.499998208,-2.4999956480000023,0
8.500000000000001e-08,-0.18749990400000005,4.890625407999999,56.249998336000004,-2.4999956480000023,0
8.55e-08,-0.18749990400000005,4.890625407999999,56.874998272,-2.4999956480000023,0
8.6e-08,-0.18749990400000005,4.9687504127999995,57.499998208,-3.124995584000004,0
8.65e-08,-0.1093748992000001,4.8125004032,58.74999808,-3.124995584000004,0
8.700000000000001e-08,-0.18749990400000005,4.8125004032,57.499998208,-1.8749957120000005,0
8.750000000000001e-08,-0.1093748992000001,4.8125004032,56.874998272,-1.8749957120000005,0
8.800000000000001e-08,-0.031249894400000144,4.890625407999999,56.249998336000004,-1.8749957120000005,0
8.85e-08,-0.18749990400000005,5.0468754176,56.249998336000004,-1.8749957120000005,0
8.9e-08,-0.1093748992000001,5.0468754176,56.874998272,-1.2499957760000058,0
8.95e-08,-0.18749990400000005,4.890625407999999,56.249998336000004,-1.8749957120000005,0
9.000000000000001e-08,-0.1093748992000001,4.890625407999999,55.6249984,-1.8749957120000005,0
9.050000000000001e-08,-0.18749990400000005,4.890625407999999,56.249998336000004,-1.8749957120000005,0
9.100000000000001e-08,-0.1093748992000001,4.8125004032,56.249998336000004,-2.4999956480000023,0
9.15e-08,-0.1093748992000001,4.734375398399999,54.999998464,-2.4999956480000023,0
9.2e-08,-0.18749990400000005,4.8125004032,53.749998592,-2.4999956480000023,0
9.25e-08,-0.1093748992000001,4.8125004032,53.749998592,-2.4999956480000023,0
9.300000000000001e-08,-0.2656249088,4.8125004032,53.124998656,-1.8749957120000005,0
9.350000000000001e-08,-0.18749990400000005,4.6562503936,52.49999872,-1.8749957120000005,0
