time	V(n_load)	V(ng)	V(nsw)
1.954823478299842e-07	-1.008222062114334e+01	5.000000000000000e+00	6.314635851329978e-03
1.970626259589349e-07	-1.016944357742695e+01	5.000000000000000e+00	6.352662873634493e-03
1.976104557103037e-07	-1.019163390504750e+01	5.000000000000000e+00	6.362626732582673e-03
1.981582854616725e-07	-1.020979846359590e+01	5.000000000000000e+00	6.370980265331905e-03
1.987061152130414e-07	-1.022393725307216e+01	5.000000000000000e+00	6.377723471882187e-03
1.992539449644101e-07	-1.023405027347626e+01	5.000000000000000e+00	6.382856352233520e-03
1.998017747157790e-07	-1.024013752480822e+01	5.000000000000000e+00	6.386378906385905e-03
2.003496044671478e-07	-1.024219900706802e+01	5.000000000000000e+00	6.388291134339340e-03
2.008974342185166e-07	-1.024023472025568e+01	5.000000000000000e+00	6.388593036093826e-03
2.017297140330973e-07	-1.022949241018334e+01	5.000000000000000e+00	6.385948412295938e-03
2.025619938476781e-07	-1.020988851788797e+01	5.000000000000000e+00	6.379759078819729e-03
2.033942736622588e-07	-1.018142304336957e+01	5.000000000000000e+00	6.370025035665199e-03
2.042265534768396e-07	-1.014409598662812e+01	5.000000000000000e+00	6.356746282832348e-03
2.050588332914204e-07	-1.009790734766364e+01	5.000000000000000e+00	6.339922820321177e-03
2.058911131060011e-07	-1.004285712647612e+01	5.000000000000000e+00	6.319554648131684e-03
2.067233929205819e-07	-9.978945323065563e+00	5.000000000000000e+00	6.295641766263872e-03
2.068708855459541e-07	-9.966773506124847e+00	5.000000000000000e+00	6.291065758254339e-03
2.077347709231136e-07	-9.889764951568258e+00	5.000000000000000e+00	6.261976783444917e-03
2.085986563002732e-07	-9.804158568645686e+00	5.000000000000000e+00	6.229448554084936e-03
2.094625416774327e-07	-9.709954357357139e+00	5.000000000000000e+00	6.193481070174399e-03
2.103264270545922e-07	-9.607152317702610e+00	5.000000000000000e+00	6.154074331713302e-03
2.111903124317518e-07	-9.495752449682106e+00	5.000000000000000e+00	6.111228338701648e-03
2.120541978089113e-07	-9.375754753295618e+00	5.000000000000000e+00	6.064943091139435e-03
2.129180831860709e-07	-9.247159228543156e+00	5.000000000000000e+00	6.015218589026665e-03
2.137082222505463e-07	-9.122524423004137e+00	5.000000000000000e+00	5.966931955566463e-03
2.144983613150216e-07	-8.991727256082148e+00	5.000000000000000e+00	5.916180248220881e-03
2.152885003794970e-07	-8.854767727777185e+00	5.000000000000000e+00	5.862963466989914e-03
2.160786394439724e-07	-8.711645838089254e+00	5.000000000000000e+00	5.807281611873568e-03
2.168687785084478e-07	-8.562361587018344e+00	5.000000000000000e+00	5.749134682871839e-03
2.176589175729232e-07	-8.406914974564463e+00	5.000000000000000e+00	5.688522679984729e-03
2.184490566373986e-07	-8.245306000727616e+00	5.000000000000000e+00	5.625445603212237e-03
2.202389380530942e-07	-7.859694779111059e+00	5.000000000000000e+00	5.474749157032856e-03
2.211589281493783e-07	-7.650984820202929e+00	4.000495186030548e-01	5.393088561163495e-03
2.211589396103710e-07	-7.650982180348961e+00	3.999922136347323e-01	5.428939202829497e-03
2.212389380530964e-07	-7.632416957973137e+00	1.033981927855976e-14	2.554520523928631e-01
2.218699647270732e-07	-7.477170003904074e+00	5.697854353224041e-15	2.219204270823824e+00
2.225009914010501e-07	-7.309542372809441e+00	2.110838723068808e-15	4.154825045434235e+00
2.231320180750270e-07	-7.129534064689240e+00	-4.212276119059412e-16	6.062314376224097e+00
2.237630447490039e-07	-6.937145079543463e+00	-1.898344651700244e-15	7.941672263193486e+00
2.243940714229808e-07	-6.732375417372126e+00	-2.320512396313979e-15	9.792898706342244e+00
2.250250980969577e-07	-6.515225078175222e+00	-1.687730845747232e-15	1.161599370567045e+01
2.256561247709345e-07	-6.285694061952748e+00	0.000000000000000e+00	1.341095726117812e+01
2.268466009614105e-07	-5.816832070330831e+00	0.000000000000000e+00	1.671616261464498e+01
2.280370771518863e-07	-5.317520840019839e+00	0.000000000000000e+00	1.986401309756997e+01
2.292275533423622e-07	-4.787760371019747e+00	0.000000000000000e+00	2.285450870995324e+01
2.304180295328381e-07	-4.227550663330570e+00	0.000000000000000e+00	2.568764945179471e+01
2.316085057233140e-07	-3.636891716952305e+00	0.000000000000000e+00	2.836343532309437e+01
2.327989819137899e-07	-3.015783531884966e+00	0.000000000000000e+00	3.088186632385219e+01
2.339894581042658e-07	-2.364226108128528e+00	0.000000000000000e+00	3.324294245406826e+01
2.345583582306888e-07	-2.048273942803355e+00	0.000000000000000e+00	3.429784212983604e+01
2.351272583571117e-07	-1.729032776503274e+00	0.000000000000000e+00	3.530889935983708e+01
2.356961584835346e-07	-1.406502609228284e+00	0.000000000000000e+00	3.627611414407138e+01
2.362650586099576e-07	-1.080683440978387e+00	0.000000000000000e+00	3.719948648253893e+01
2.368339587363805e-07	-7.515752717535813e-01	0.000000000000000e+00	3.807901637523973e+01
2.374028588628035e-07	-4.191781015538678e-01	0.000000000000000e+00	3.891470382217379e+01
2.379717589892264e-07	-8.349193037923897e-02	0.000000000000000e+00	3.970654882334111e+01
2.381192516145918e-07	3.650788567870225e-03	0.000000000000000e+00	3.990419075678702e+01
2.385722646782243e-07	2.725460996150206e-01	0.000000000000000e+00	4.049238013789022e+01
2.390252777418567e-07	5.420271591234788e-01	0.000000000000000e+00	4.105151477433193e+01
2.394782908054892e-07	8.120939670932448e-01	0.000000000000000e+00	4.158159466611215e+01
2.399313038691216e-07	1.082746523524319e+00	0.000000000000000e+00	4.208261981323088e+01
2.403843169327541e-07	1.353984828416700e+00	0.000000000000000e+00	4.255459021568813e+01
2.408373299963865e-07	1.625808881770390e+00	0.000000000000000e+00	4.299750587348390e+01
2.412903430600190e-07	1.898218683585386e+00	0.000000000000000e+00	4.341136678661817e+01
2.420699469369678e-07	2.368245004478181e+00	0.000000000000000e+00	4.405369141951105e+01
2.428495508139166e-07	2.834950599031431e+00	0.000000000000000e+00	4.461075860239872e+01
2.436291546908654e-07	3.298335467245137e+00	0.000000000000000e+00	4.508256833528118e+01
2.444087585678143e-07	3.758399609119329e+00	0.000000000000000e+00	4.546912061815845e+01
2.451883624447631e-07	4.215143024653946e+00	0.000000000000000e+00	4.577041545103048e+01
2.459679663217119e-07	4.668565713849018e+00	0.000000000000000e+00	4.598645283389730e+01
2.467475701986607e-07	5.118667676704545e+00	0.000000000000000e+00	4.611723276675890e+01
2.470214850743460e-07	5.274655845631893e+00	0.000000000000000e+00	4.614400404339855e+01
2.472953999500314e-07	5.429732980198849e+00	0.000000000000000e+00	4.616079664548121e+01
2.475693148257168e-07	5.583899080405414e+00	0.000000000000000e+00	4.616761057300685e+01
2.478432297014021e-07	5.737154146251586e+00	0.000000000000000e+00	4.616444582597551e+01
2.481171445770875e-07	5.889498177737368e+00	0.000000000000000e+00	4.615130240438717e+01
2.483910594527729e-07	6.040931174862757e+00	0.000000000000000e+00	4.612818030824182e+01
2.486649743284582e-07	6.191453137627755e+00	0.000000000000000e+00	4.609507953753948e+01
2.495499300806700e-07	6.672815624022586e+00	0.000000000000000e+00	4.591490363543809e+01
2.504348858328817e-07	7.139642979981807e+00	0.000000000000000e+00	4.564232649699250e+01
2.513198415850935e-07	7.591935205505473e+00	0.000000000000000e+00	4.527734812220267e+01
2.522047973373052e-07	8.029692300593558e+00	0.000000000000000e+00	4.481996851106861e+01
2.530897530895170e-07	8.452914265246060e+00	0.000000000000000e+00	4.427018766359032e+01
2.539747088417287e-07	8.861601099462954e+00	0.000000000000000e+00	4.362800557976784e+01
2.548596645939404e-07	9.255752803244290e+00	0.000000000000000e+00	4.289342225960110e+01
2.563135204725751e-07	9.866361111819201e+00	0.000000000000000e+00	4.147651737482973e+01
2.577673763512098e-07	1.041863059061823e+01	0.000000000000000e+00	3.990745006099806e+01
2.592212322298445e-07	1.091256123964142e+01	0.000000000000000e+00	3.818622031810600e+01
2.606750881084792e-07	1.134815305888875e+01	0.000000000000000e+00	3.631282814615359e+01
2.621289439871139e-07	1.172540604836021e+01	0.000000000000000e+00	3.428727354514085e+01
2.635827998657485e-07	1.204432020805580e+01	0.000000000000000e+00	3.210955651506784e+01
2.650366557443832e-07	1.230489553797555e+01	0.000000000000000e+00	2.977967705593440e+01
2.659848226217545e-07	1.243673964655354e+01	0.000000000000000e+00	2.823452260430071e+01
2.669329894991257e-07	1.254110066133889e+01	0.000000000000000e+00	2.667770403873758e+01
2.678811563764970e-07	1.261797858233161e+01	0.000000000000000e+00	2.510922135924483e+01
2.688293232538682e-07	1.266737340953169e+01	0.000000000000000e+00	2.352907456582264e+01
2.697774901312395e-07	1.268928514293913e+01	0.000000000000000e+00	2.193726365847083e+01
2.707256570086107e-07	1.268371378255393e+01	0.000000000000000e+00	2.033378863718959e+01
2.716738238859820e-07	1.265065932837609e+01	0.000000000000000e+00	1.871864950197873e+01
2.719477387616664e-07	1.263615075631333e+01	0.000000000000000e+00	1.825772159872337e+01
2.722216536373507e-07	1.261943482715771e+01	0.000000000000000e+00	1.779812025768056e+01
2.724955685130352e-07	1.260051154090923e+01	0.000000000000000e+00	1.733984547885010e+01
2.727694833887196e-07	1.257938089756790e+01	0.000000000000000e+00	1.688289726223210e+01
2.730433982644040e-07	1.255604289713372e+01	0.000000000000000e+00	1.642727560782654e+01
2.733173131400884e-07	1.253049753960668e+01	0.000000000000000e+00	1.597298051563351e+01
2.735912280157728e-07	1.250274482498678e+01	0.000000000000000e+00	1.552001198565285e+01
2.741179873920894e-07	1.244307475252744e+01	0.000000000000000e+00	1.465244429859264e+01
2.746447467684060e-07	1.237572739559184e+01	0.000000000000000e+00	1.379505002781500e+01
2.751715061447226e-07	1.230070275417998e+01	0.000000000000000e+00	1.294782917332011e+01
2.756982655210392e-07	1.221800082829185e+01	0.000000000000000e+00	1.211078173510780e+01
2.762250248973558e-07	1.212762161792747e+01	0.000000000000000e+00	1.128390771317823e+01
2.767517842736724e-07	1.202956512308682e+01	0.000000000000000e+00	1.046720710753124e+01
2.772785436499890e-07	1.192383134376992e+01	0.000000000000000e+00	9.660679918166990e+00
2.780897530895176e-07	1.174583701950830e+01	0.000000000000000e+00	8.441434151000893e+00
2.789009625290461e-07	1.155249664455734e+01	0.000000000000000e+00	7.264987697177635e+00
2.797121719685747e-07	1.134381021891702e+01	0.000000000000000e+00	6.131340556697062e+00
2.805233814081032e-07	1.111977774258735e+01	0.000000000000000e+00	5.040492729559321e+00
2.813345908476318e-07	1.088039921556830e+01	0.000000000000000e+00	3.992444215764271e+00
2.821458002871603e-07	1.062567463785992e+01	0.000000000000000e+00	2.987195015312047e+00
2.829570097266889e-07	1.035560400946216e+01	0.000000000000000e+00	2.024745128202520e+00
2.832203894148468e-07	1.026547804458754e+01	0.000000000000000e+00	1.725589461185497e+00
2.834837691030046e-07	1.017404664191776e+01	0.000000000000000e+00	1.432266287727120e+00
2.837471487911624e-07	1.008130980145277e+01	0.000000000000000e+00	1.144775607827271e+00
2.840105284793202e-07	9.987267523192612e+00	0.000000000000000e+00	8.631174214860664e-01
2.842739081674780e-07	9.891919807137254e+00	0.000000000000000e+00	5.872917287033923e-01
2.845372878556358e-07	9.795266653286733e+00	0.000000000000000e+00	3.172985294793600e-01
2.848006675437937e-07	9.697308061641010e+00	0.000000000000000e+00	5.313782381387000e-02
2.848744138564797e-07	9.669676805347976e+00	0.000000000000000e+00	-1.967903746628963e-02
2.849481601691658e-07	9.641950427856600e+00	0.000000000000000e+00	-9.201521491399944e-02
2.850956527945312e-07	9.586214498021576e+00	0.000000000000000e+00	-2.352389058868880e-01
2.853168917325895e-07	9.501910908618555e+00	0.000000000000000e+00	-4.464282392502810e-01
2.855852076659243e-07	9.398582708454853e+00	0.000000000000000e+00	-6.967481836459939e-01
2.856028550956658e-07	9.391753781890174e+00	0.000000000000000e+00	-7.031943956995264e-01
2.856158202870456e-07	9.386734580543703e+00	0.000000000000000e+00	-7.037757955319863e-01
2.856417506698052e-07	9.376690120365438e+00	0.000000000000000e+00	-7.039327982170768e-01
2.856936114353244e-07	9.356577151835126e+00	0.000000000000000e+00	-7.039380723943266e-01
2.857673577480037e-07	9.327928012457278e+00	0.000000000000000e+00	-7.039110547279971e-01
2.858411040606898e-07	9.299230725545215e+00	0.000000000000000e+00	-7.038820855781498e-01
2.860623429987413e-07	9.212852300447940e+00	0.000000000000000e+00	-7.037945642673606e-01
2.868208765006379e-07	8.912863811387497e+00	0.000000000000000e+00	-7.034906341755861e-01
2.875794100025345e-07	8.608779036982087e+00	0.000000000000000e+00	-7.031826064256748e-01
2.883379435044311e-07	8.300597977231705e+00	0.000000000000000e+00	-7.028704810176266e-01
2.890964770063278e-07	7.988320632136334e+00	0.000000000000000e+00	-7.025542579514417e-01
2.898550105082244e-07	7.671947001696015e+00	0.000000000000000e+00	-7.022339372271199e-01
2.906135440101210e-07	7.351477085910727e+00	0.000000000000000e+00	-7.019095188446615e-01
2.913720775120176e-07	7.026910884780468e+00	0.000000000000000e+00	-7.015810028040661e-01
2.918777665132819e-07	6.808986294872572e+00	0.000000000000000e+00	-7.013604442053709e-01
2.923834555145464e-07	6.589920576209484e+00	0.000000000000000e+00	-7.011387438578566e-01
2.928891445158108e-07	6.369713728791250e+00	0.000000000000000e+00	-7.009159017615231e-01
2.933948335170752e-07	6.148365752617827e+00	0.000000000000000e+00	-7.006919179163704e-01
2.939005225183396e-07	5.925876647689257e+00	0.000000000000000e+00	-7.004667923223987e-01
2.944062115196040e-07	5.702246414005497e+00	0.000000000000000e+00	-7.002405249796078e-01
2.949119005208684e-07	5.477475051566586e+00	0.000000000000000e+00	-7.000131158879976e-01
2.949852507374618e-07	5.444826523273340e+00	0.000000000000000e+00	-6.999800847054708e-01
2.951281078803193e-07	5.381179600508406e+00	7.142857142858824e-01	-6.976307450253185e-01
2.952709650231768e-07	5.317481541498240e+00	1.428571428571948e+00	-6.931486911937658e-01
2.954138221660342e-07	5.253732346242887e+00	2.142857142857667e+00	-6.865339232108157e-01
2.955566793088916e-07	5.189932014742325e+00	2.857142857143305e+00	-6.777864410764673e-01
2.956995364517491e-07	5.126080546996554e+00	3.571428571428862e+00	-6.669062447907205e-01
2.958423935946066e-07	5.062177943005549e+00	4.285714285714601e+00	-6.538933343535700e-01
2.959852507374640e-07	4.998224202769359e+00	4.999999999999995e+00	-6.387477097650255e-01
2.963442082706948e-07	4.837234330699507e+00	4.999999999999997e+00	-5.911138696642609e-01
2.967031658039257e-07	4.676250287684432e+00	4.999999999999999e+00	-5.299295341193238e-01
2.970621233371565e-07	4.515272073724183e+00	5.000000000000000e+00	-4.551947031302322e-01
2.974210808703874e-07	4.354299688818711e+00	5.000000000000001e+00	-3.669093766969642e-01
2.977800384036182e-07	4.193333132968064e+00	5.000000000000002e+00	-2.650735548195458e-01
2.981389959368490e-07	4.032372406172194e+00	5.000000000000001e+00	-1.496872374979467e-01
2.984979534700799e-07	3.871417508431136e+00	5.000000000000000e+00	-2.075042473219924e-02
2.985371041551202e-07	3.853891919995135e+00	5.000000000000000e+00	-5.984818005316583e-03
2.985556315308259e-07	3.845599274842129e+00	5.000000000000000e+00	1.062250279488808e-03
2.985557856347148e-07	3.845530298842988e+00	5.000000000000000e+00	1.028899769757174e-03
2.985559735698180e-07	3.845446180119183e+00	5.000000000000000e+00	9.922287837511590e-04
2.985561575217995e-07	3.845363844154804e+00	5.000000000000000e+00	9.597987622811388e-04
2.985563430718137e-07	3.845280792855021e+00	5.000000000000000e+00	9.302687752992256e-04
2.985565408544880e-07	3.845192266205885e+00	5.000000000000000e+00	9.020350515243081e-04
2.985567437551929e-07	3.845101448676303e+00	5.000000000000000e+00	8.761244223904896e-04
2.985569595015996e-07	3.845004881385762e+00	5.000000000000000e+00	8.516419835657985e-04
2.985571840905627e-07	3.844904356113375e+00	5.000000000000000e+00	8.290981484044835e-04
2.985574234345688e-07	3.844797226445365e+00	5.000000000000000e+00	8.080072228544566e-04
2.985576760808004e-07	3.844684142638044e+00	5.000000000000000e+00	7.885954526472005e-04
2.985579471408641e-07	3.844562816735504e+00	5.000000000000000e+00	7.706050862026359e-04
2.985582375585716e-07	3.844432826268246e+00	5.000000000000000e+00	7.541163412430052e-04
2.985585527970550e-07	3.844291725918310e+00	5.000000000000000e+00	7.389939056192674e-04
2.985588966784318e-07	3.844137804874805e+00	5.000000000000000e+00	7.252510183501926e-04
2.985592767915142e-07	3.843967666342394e+00	5.000000000000000e+00	7.128167922099138e-04
2.985597016888074e-07	3.843777482157009e+00	5.000000000000000e+00	7.016809928925838e-04
2.985601961514258e-07	3.843556160176092e+00	5.000000000000000e+00	6.916302587542944e-04
2.985608144438914e-07	3.843279411307435e+00	5.000000000000000e+00	6.824094584954032e-04
2.985617342188016e-07	3.842867717209174e+00	5.000000000000000e+00	6.735225219982599e-04
2.985626034510865e-07	3.842478645150067e+00	5.000000000000000e+00	6.679917618968023e-04
2.985638584668650e-07	3.841916892705797e+00	5.000000000000000e+00	6.634661268559716e-04
2.985654990049326e-07	3.841182574721699e+00	5.000000000000000e+00	6.605795854083274e-04
2.985680356976106e-07	3.840047122428103e+00	5.000000000000000e+00	6.590469475732524e-04
2.985718018932721e-07	3.838361312423245e+00	5.000000000000000e+00	6.588000772581662e-04
2.985793342846020e-07	3.834989619546178e+00	5.000000000000000e+00	6.598177149553103e-04
2.985943990672549e-07	3.828245944376135e+00	5.000000000000000e+00	6.624739102614741e-04
2.986245286325541e-07	3.814757452554824e+00	5.000000000000000e+00	6.679211599165918e-04
2.997393317700495e-07	3.313020752116857e+00	5.000000000000000e+00	8.708190363845176e-04
3.008541349075449e-07	2.812588428724946e+00	5.000000000000000e+00	1.073195659450004e-03
3.019689380450403e-07	2.313460482379092e+00	5.000000000000000e+00	1.275051029113053e-03
3.030837411825358e-07	1.815636913079273e+00	5.000000000000000e+00	1.476385145373672e-03
3.041985443200312e-07	1.319117720825534e+00	5.000000000000000e+00	1.677198008231843e-03
3.053133474575266e-07	8.239029056178526e-01	5.000000000000000e+00	1.877489617687575e-03
3.064281505950220e-07	3.299924674562290e-01	5.000000000000000e+00	2.077259973740868e-03
3.066915302831798e-07	2.143029154673305e-01	5.000000000000000e+00	2.124057062181176e-03
3.069549099713376e-07	9.887236382196563e-02	5.000000000000000e+00	2.170750574053496e-03
3.072182896594955e-07	-1.629918747991199e-02	5.000000000000000e+00	2.217340509357847e-03
3.074816693476533e-07	-1.312117384382562e-01	5.000000000000000e+00	2.263826868094211e-03
3.077450490358111e-07	-2.458652890531129e-01	5.000000000000000e+00	2.310209650262606e-03
3.080084287239689e-07	-3.602598393244363e-01	5.000000000000000e+00	2.356488855863014e-03
3.082718084121267e-07	-4.743953892522723e-01	5.000000000000000e+00	2.402664484895454e-03
3.095465661028143e-07	-1.024879252203837e+00	5.000000000000000e+00	2.625382014553816e-03
3.108213237935019e-07	-1.564898346251431e+00	5.000000000000000e+00	2.843914125332038e-03
3.120960814841895e-07	-2.094452671395099e+00	5.000000000000000e+00	3.058260817230140e-03
3.133708391748771e-07	-2.613542227634818e+00	5.000000000000000e+00	3.268422090248109e-03
3.146455968655647e-07	-3.122167014970588e+00	5.000000000000000e+00	3.474397944385948e-03
3.159203545562523e-07	-3.620327033402390e+00	5.000000000000000e+00	3.676188379643648e-03
3.171951122469399e-07	-4.108022282930263e+00	5.000000000000000e+00	3.873793396021225e-03
3.195233886902597e-07	-4.967847603160393e+00	5.000000000000000e+00	4.222340150497120e-03
3.218516651335796e-07	-5.766799081528101e+00	5.000000000000000e+00	4.546538330405721e-03
3.241799415768995e-07	-6.504876718033353e+00	5.000000000000000e+00	4.846387935747014e-03
3.265082180202193e-07	-7.182080512676166e+00	5.000000000000000e+00	5.121888966521009e-03
3.288364944635392e-07	-7.798410465456554e+00	5.000000000000000e+00	5.373041422727709e-03
3.311647709068590e-07	-8.353866576374489e+00	5.000000000000000e+00	5.599845304367103e-03
3.334930473501788e-07	-8.848448845429987e+00	5.000000000000000e+00	5.802300611439197e-03
3.350733254791296e-07	-9.138644886782966e+00	5.000000000000000e+00	5.921516551181263e-03
3.366536036080804e-07	-9.395012992623236e+00	5.000000000000000e+00	6.027201369485949e-03
3.382338817370312e-07	-9.617553162950811e+00	5.000000000000000e+00	6.119355066353261e-03
3.398141598659819e-07	-9.806265397765678e+00	5.000000000000000e+00	6.197977641783195e-03
3.413944379949328e-07	-9.961149697067848e+00	5.000000000000000e+00	6.263069095775754e-03
3.429747161238836e-07	-1.008220606085731e+01	5.000000000000000e+00	6.314629428330936e-03
3.445549942528343e-07	-1.016943448913408e+01	5.000000000000000e+00	6.352658639448740e-03
3.451028240042041e-07	-1.019162669113019e+01	5.000000000000000e+00	6.362623248154240e-03
3.456506537555738e-07	-1.020979311659142e+01	5.000000000000000e+00	6.370977527676501e-03
3.461984835069436e-07	-1.022393376551778e+01	5.000000000000000e+00	6.377721478015525e-03
3.467463132583134e-07	-1.023404863790928e+01	5.000000000000000e+00	6.382855099171310e-03
3.472941430096832e-07	-1.024013773376590e+01	5.000000000000000e+00	6.386378391143858e-03
3.478419727610529e-07	-1.024220105308765e+01	5.000000000000000e+00	6.388291353933167e-03
3.483898025124227e-07	-1.024023859587453e+01	5.000000000000000e+00	6.388593987539238e-03
3.492220823270035e-07	-1.022949904926811e+01	5.000000000000000e+00	6.385950469147308e-03
3.500543621415842e-07	-1.020989788986545e+01	5.000000000000000e+00	6.379762228849448e-03
3.508866419561650e-07	-1.018143511766656e+01	5.000000000000000e+00	6.370029266645655e-03
3.517189217707458e-07	-1.014411073267143e+01	5.000000000000000e+00	6.356751582535933e-03
3.525512015853265e-07	-1.009792473488006e+01	5.000000000000000e+00	6.339929176520277e-03
3.533834813999073e-07	-1.004287712429245e+01	5.000000000000000e+00	6.319562048598690e-03
3.542157612144880e-07	-9.978967900908604e+00	5.000000000000000e+00	6.295650198771171e-03
3.543632538398602e-07	-9.966796536318625e+00	5.000000000000000e+00	6.291074371707326e-03
3.552271392170198e-07	-9.889790611881113e+00	5.000000000000000e+00	6.261986448978212e-03
3.560910245941793e-07	-9.804186810236834e+00	5.000000000000000e+00	6.229459252163725e-03
3.569549099713388e-07	-9.709985131385782e+00	5.000000000000000e+00	6.193492781263862e-03
3.578187953484984e-07	-9.607185575327961e+00	5.000000000000000e+00	6.154087036278624e-03
3.586826807256580e-07	-9.495788142063368e+00	5.000000000000000e+00	6.111242017208011e-03
3.595465661028175e-07	-9.375792831592015e+00	5.000000000000000e+00	6.064957724052027e-03
3.604104514799770e-07	-9.247199643913884e+00	5.000000000000000e+00	6.015234156810665e-03
3.609898867939256e-07	-9.156582825073091e+00	5.000000000000000e+00	5.980136783491553e-03
3.615693221078741e-07	-9.062573149550623e+00	5.000000000000000e+00	5.943682199517816e-03
3.621487574218227e-07	-8.965170617346478e+00	5.000000000000000e+00	5.905870404889450e-03
3.627281927357712e-07	-8.864375228460668e+00	5.000000000000000e+00	5.866701399606461e-03
3.633076280497198e-07	-8.760186982893172e+00	5.000000000000000e+00	5.826175183668842e-03
3.638870633636684e-07	-8.652605880644002e+00	5.000000000000000e+00	5.784291757076595e-03
3.644664986776169e-07	-8.541631921713154e+00	5.000000000000000e+00	5.741051119829720e-03
3.649329364982190e-07	-8.450023592276636e+00	5.000000000000000e+00	5.705332621110651e-03
3.653993743188212e-07	-8.356478197215933e+00	5.000000000000000e+00	5.668839247305392e-03
3.658658121394233e-07	-8.260995736531042e+00	5.000000000000000e+00	5.631570998413942e-03
3.663322499600255e-07	-8.163576210221953e+00	5.000000000000000e+00	5.593527874436297e-03
3.667986877806276e-07	-8.064219618288689e+00	5.000000000000000e+00	5.554709875372466e-03
3.672651256012297e-07	-7.962925960731239e+00	5.000000000000000e+00	5.515117001222445e-03
3.677315634218319e-07	-7.859695237549602e+00	5.000000000000000e+00	5.474749251986231e-03
3.686515535181092e-07	-7.650985195406548e+00	4.000495186030548e-01	5.393088622895448e-03
3.686515649791019e-07	-7.650982555551550e+00	3.999922136347323e-01	5.428939264902510e-03
3.687315634218273e-07	-7.632417325945604e+00	1.033981927855976e-14	2.554520552268292e-01
3.693625900958042e-07	-7.477170314681247e+00	5.697854353225080e-15	2.219204290399548e+00
3.699936167697810e-07	-7.309542626645745e+00	2.110838723070826e-15	4.154825073482093e+00
3.706246434437579e-07	-7.129534261839067e+00	-4.212276119036046e-16	6.062314404474789e+00
3.712556701177348e-07	-6.937145220261245e+00	-1.898344651697783e-15	7.941672283377315e+00
3.718866967917117e-07	-6.732375501912246e+00	-2.320512396311964e-15	9.792898710189986e+00
3.725177234656886e-07	-6.515225106792105e+00	-1.687730845746071e-15	1.161599368491249e+01
3.731487501396655e-07	-6.285694034900785e+00	0.000000000000000e+00	1.341095720754514e+01
3.743392263301414e-07	-5.816831938983094e+00	0.000000000000000e+00	1.671616247506030e+01
3.755297025206173e-07	-5.317520607632077e+00	0.000000000000000e+00	1.986401284592553e+01
3.767201787110932e-07	-4.787760040847732e+00	0.000000000000000e+00	2.285450832014084e+01
3.779106549015690e-07	-4.227550238630085e+00	0.000000000000000e+00	2.568764889770610e+01
3.791011310920449e-07	-3.636891200979088e+00	0.000000000000000e+00	2.836343457862158e+01
3.802916072825208e-07	-3.015782927894763e+00	0.000000000000000e+00	3.088186536288712e+01
3.814820834729967e-07	-2.364225419377111e+00	0.000000000000000e+00	3.324294125050275e+01
3.820509835994197e-07	-2.048273215520128e+00	0.000000000000000e+00	3.429784080315619e+01
3.826198837258426e-07	-1.729032011840801e+00	0.000000000000000e+00	3.530889790547193e+01
3.831887838522656e-07	-1.406501808339130e+00	0.000000000000000e+00	3.627611255744998e+01
3.837576839786885e-07	-1.080682605015115e+00	0.000000000000000e+00	3.719948475909032e+01
3.843265841051114e-07	-7.515744018687569e-01	0.000000000000000e+00	3.807901451039295e+01
3.848954842315344e-07	-4.191771989000548e-01	0.000000000000000e+00	3.891470181135789e+01
3.854643843579573e-07	-8.349099610902044e-02	0.000000000000000e+00	3.970654666198516e+01
3.856118769833227e-07	3.651730811917665e-03	0.000000000000000e+00	3.990418855584446e+01
3.860648900469552e-07	2.725470658461547e-01	0.000000000000000e+00	4.049237781348356e+01
3.865179031105876e-07	5.420281485024843e-01	0.000000000000000e+00	4.105151232426321e+01
3.869709161742201e-07	8.120949787809063e-01	0.000000000000000e+00	4.158159208818341e+01
3.874239292378525e-07	1.082747556681421e+00	0.000000000000000e+00	4.208261710524416e+01
3.878769423014850e-07	1.353985882204028e+00	0.000000000000000e+00	4.255458737544545e+01
3.883299553651174e-07	1.625809955348727e+00	0.000000000000000e+00	4.299750289878730e+01
3.887829684287499e-07	1.898219776115519e+00	0.000000000000000e+00	4.341136367526968e+01
3.895625723056997e-07	2.368246127596206e+00	0.000000000000000e+00	4.405368806779899e+01
3.903421761826495e-07	2.834951750036093e+00	0.000000000000000e+00	4.461075500650753e+01
3.911217800595992e-07	3.298336643435115e+00	0.000000000000000e+00	4.508256449139522e+01
3.919013839365490e-07	3.758400807793335e+00	0.000000000000000e+00	4.546911652246213e+01
3.926809878134988e-07	4.215144243110691e+00	0.000000000000000e+00	4.577041109970820e+01
3.934605916904486e-07	4.668566949387246e+00	0.000000000000000e+00	4.598644822313348e+01
3.942401955673983e-07	5.118668926622936e+00	0.000000000000000e+00	4.611722789273793e+01
3.945141104430828e-07	5.274657099930147e+00	0.000000000000000e+00	4.614399907676135e+01
3.947880253187671e-07	5.429734238535735e+00	0.000000000000000e+00	4.616079158605486e+01
3.950619401944515e-07	5.583900342439759e+00	0.000000000000000e+00	4.616760542061845e+01
3.953358550701360e-07	5.737155411642191e+00	0.000000000000000e+00	4.616444058045212e+01
3.956097699458204e-07	5.889499446143029e+00	0.000000000000000e+00	4.615129706555589e+01
3.958836848215047e-07	6.040932445942246e+00	0.000000000000000e+00	4.612817487592974e+01
