Time (s),V_TANK_IN,I_PRI,V_TANK_OUT,I_SEC,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
1.5100000000000002e-07,-78.37491072000012,-1.3130001152000002,37.50000256,-0.6244994304000002,8704
1.515e-07,-78.37491072000012,-1.2505001216000002,40.62500224,-0.5619994367999999,8192
1.52e-07,-62.74990976000004,-1.3130001152000002,40.62500224,-0.4994994432000004,8192
1.5250000000000002e-07,-78.37491072000012,-1.2505001216000002,37.50000256,-0.4994994432000004,8192
1.53e-07,-78.37491072000012,-1.188000128,40.62500224,-0.4994994432000004,8192
1.5350000000000002e-07,-78.37491072000012,-1.2505001216000002,37.50000256,-0.43699944960000003,8192
1.54e-07,-62.74990976000004,-1.3130001152000002,34.37500288,-0.3744994559999997,8192
1.5450000000000001e-07,-62.74990976000004,-1.188000128,37.50000256,-0.43699944960000003,8192
1.55e-07,-62.74990976000004,-1.2505001216000002,34.37500288,-0.3744994559999997,8192
1.555e-07,-62.74990976000004,-1.188000128,31.2500032,-0.3744994559999997,8192
1.5600000000000002e-07,-47.12490879999996,-1.2505001216000002,31.2500032,-0.3119994624000002,8192
1.565e-07,-47.12490879999996,-1.2505001216000002,31.2500032,-0.24949946879999985,8192
1.5700000000000002e-07,-62.74990976000004,-1.188000128,28.12500352,-0.3119994624000002,8192
1.575e-07,-47.12490879999996,-1.2505001216000002,25.000003839999998,-0.3119994624000002,8192
1.58e-07,-62.74990976000004,-1.188000128,18.75000448,-0.18699947520000038,8192
1.5850000000000002e-07,-62.74990976000004,-1.188000128,21.875004159999996,-0.24949946879999985,8192
1.59e-07,-47.12490879999996,-1.188000128,18.75000448,-0.18699947520000038,8192
1.5950000000000002e-07,-31.499907840000105,-1.1255001344000002,18.75000448,-0.12449948160000002,8192
1.6e-07,-15.874906880000026,-1.1255001344000002,15.6250048,-0.12449948160000002,8192
1.6050000000000001e-07,-47.12490879999996,-1.1255001344000002,9.375005439999995,-0.06199948800000055,8192
1.61e-07,-31.499907840000105,-1.1255001344000002,9.375005439999995,-0.12449948160000002,8192
1.615e-07,-47.12490879999996,-1.1255001344000002,6.250005759999993,0.000500505599999812,8192
1.6200000000000002e-07,-31.499907840000105,-1.1255001344000002,3.1250060799999986,0.000500505599999812,8192
1.625e-07,-31.499907840000105,-1.0630001408000003,6.250005759999993,0.000500505599999812,8192
1.6300000000000002e-07,-62.74990976000004,-1.1255001344000002,6.3999999966313226e-06,0.06300049920000017,8192
1.635e-07,-31.499907840000105,-1.0005001472000001,-6.24999296,0.06300049920000017,8192
1.64e-07,-15.874906880000026,-1.0630001408000003,-6.24999296,0.12550049279999964,8192
1.645e-07,-15.874906880000026,-1.0005001472000001,-9.374992640000002,0.12550049279999964,8192
1.65e-07,-31.499907840000105,-1.0630001408000003,-18.749991680000008,0.12550049279999964,8192
1.6550000000000002e-07,-15.874906880000026,-1.0005001472000001,-21.87499136000001,0.12550049279999964,8192
1.66e-07,-31.499907840000105,-0.9380001536000002,-24.999991039999998,0.12550049279999964,8192
1.6650000000000002e-07,-31.499907840000105,-1.0005001472000001,-24.999991039999998,0.1880004864,8192
1.67e-07,-31.499907840000105,-0.9380001536000002,-34.37499008,0.25050047999999947,8192
1.675e-07,-31.499907840000105,-0.9380001536000002,-37.499989760000005,0.31300047359999983,8192
1.6800000000000002e-07,-15.874906880000026,-0.9380001536000002,-43.74998912000001,0.3755004672000002,8192
1.685e-07,-31.499907840000105,-0.9380001536000002,-43.74998912000001,0.25050047999999947,8192
1.6900000000000002e-07,-15.874906880000026,-0.9380001536000002,-46.87498880000001,0.31300047359999983,8192
1.695e-07,-31.499907840000105,-0.8755001600000003,-49.99998848000001,0.3755004672000002,8192
1.7000000000000001e-07,-15.874906880000026,-0.8755001600000003,-53.12498816,0.3755004672000002,8192
1.705e-07,-15.874906880000026,-0.8130001664000002,-53.12498816,0.43800046079999966,8192
1.71e-07,-15.874906880000026,-0.8130001664000002,-56.24998784,0.43800046079999966,8192
1.7150000000000002e-07,-0.2499059199999465,-0.8755001600000003,-59.374987520000005,0.43800046079999966,8192
1.72e-07,-15.874906880000026,-0.8130001664000002,-59.374987520000005,0.5005004544,8192
1.7250000000000002e-07,-0.2499059199999465,-0.7505001728000003,-56.24998784,0.5005004544,8192
1.73e-07,-15.874906880000026,-0.7505001728000003,-62.49998720000001,0.43800046079999966,9216
1.735e-07,-15.874906880000026,-0.7505001728000003,-59.374987520000005,0.5005004544,1024
1.7400000000000002e-07,-0.2499059199999465,-0.7505001728000003,-59.374987520000005,0.5005004544,1024
1.745e-07,-15.874906880000026,-0.7505001728000003,-56.24998784,0.5005004544,1024
1.7500000000000002e-07,-0.2499059199999465,-0.6880001792000003,-59.374987520000005,0.5630004479999995,1024
1.755e-07,-15.874906880000026,-0.6255001856000002,-56.24998784,0.6255004415999998,1024
1.7600000000000001e-07,15.375095039999906,-0.6255001856000002,-56.24998784,0.6255004415999998,1024
1.765e-07,-15.874906880000026,-0.6255001856000002,-56.24998784,0.6880004352000002,1024
1.77e-07,15.375095039999906,-0.5005001984000002,-53.12498816,0.6880004352000002,3072
1.7750000000000002e-07,-0.2499059199999465,-0.5630001920000003,-53.12498816,0.7505004287999997,3072
1.78e-07,-0.2499059199999465,-0.5630001920000003,-53.12498816,0.7505004287999997,3072
1.7850000000000002e-07,31.000095999999985,-0.5005001984000002,-49.99998848000001,0.6880004352000002,3072
1.79e-07,31.000095999999985,-0.5005001984000002,-53.12498816,0.7505004287999997,3072
1.795e-07,15.375095039999906,-0.5005001984000002,-53.12498816,0.7505004287999997,3072
1.8000000000000002e-07,15.375095039999906,-0.5005001984000002,-53.12498816,0.8130004224,3072
1.805e-07,15.375095039999906,-0.5005001984000002,-49.99998848000001,0.8755004159999995,3072
1.8100000000000002e-07,31.000095999999985,-0.3755002112000003,-56.24998784,0.8130004224,3072
1.815e-07,31.000095999999985,-0.43800020480000024,-56.24998784,0.8130004224,3072
1.8200000000000002e-07,31.000095999999985,-0.3755002112000003,-59.374987520000005,0.8130004224,3072
1.825e-07,31.000095999999985,-0.43800020480000024,-53.12498816,0.8130004224,3072
1.83e-07,46.62509695999984,-0.3130002176000004,-62.49998720000001,0.8755004159999995,11264
1.8350000000000002e-07,46.62509695999984,-0.3130002176000004,-59.374987520000005,0.8755004159999995,11264
1.84e-07,46.62509695999984,-0.25050022400000005,-59.374987520000005,0.8755004159999995,11264
1.8450000000000002e-07,31.000095999999985,-0.3130002176000004,-56.24998784,0.9380004095999999,11264
1.85e-07,46.62509695999984,-0.18800023040000013,-59.374987520000005,0.9380004095999999,11264
1.8550000000000001e-07,46.62509695999984,-0.18800023040000013,-59.374987520000005,0.9380004095999999,11264
1.8600000000000002e-07,46.62509695999984,-0.25050022400000005,-62.49998720000001,0.9380004095999999,11264
1.865e-07,62.25009791999992,-0.18800023040000013,-59.374987520000005,0.8755004159999995,11264
1.8700000000000002e-07,46.62509695999984,-0.12550023680000022,-59.374987520000005,0.9380004095999999,11264
1.875e-07,77.87509888,-0.12550023680000022,-59.374987520000005,0.9380004095999999,11264
1.8800000000000002e-07,62.25009791999992,-0.12550023680000022,-59.374987520000005,1.0005004031999998,11264
1.885e-07,77.87509888,-0.12550023680000022,-56.24998784,1.0630003967999997,11264
1.89e-07,62.25009791999992,-0.0005002496000003909,-56.24998784,1.0005004031999998,11264
1.8950000000000002e-07,93.50009983999985,-0.0630002432000003,-56.24998784,1.0005004031999998,11264
1.9e-07,62.25009791999992,-0.0005002496000003909,-59.374987520000005,1.0630003967999997,11264
1.9050000000000002e-07,77.87509888,0.06199974399999997,-49.99998848000001,1.0005004031999998,3072
1.91e-07,77.87509888,0.06199974399999997,-56.24998784,1.1255003904,11264
1.9150000000000001e-07,77.87509888,0.06199974399999997,-53.12498816,1.1255003904,11264
1.9200000000000003e-07,93.50009983999985,0.06199974399999997,-56.24998784,1.0630003967999997,11264
1.925e-07,77.87509888,0.12449973759999988,-49.99998848000001,1.0630003967999997,11264
1.9300000000000002e-07,93.50009983999985,0.1869997311999998,-49.99998848000001,1.1255003904,11264
1.935e-07,77.87509888,0.1869997311999998,-49.99998848000001,1.0630003967999997,3072
1.9400000000000002e-07,93.50009983999985,0.12449973759999988,-53.12498816,1.1255003904,3072
1.945e-07,77.87509888,0.2494997247999997,-49.99998848000001,1.1255003904,3072
1.95e-07,77.87509888,0.3119997183999996,-49.99998848000001,1.188000384,3072
1.9550000000000002e-07,93.50009983999985,0.3119997183999996,-49.99998848000001,1.1255003904,3072
1.96e-07,77.87509888,0.3119997183999996,-53.12498816,1.1255003904,3072
1.9650000000000002e-07,93.50009983999985,0.37449971199999954,-49.99998848000001,1.1255003904,3072
1.97e-07,93.50009983999985,0.37449971199999954,-53.12498816,1.1255003904,3072
1.9750000000000001e-07,93.50009983999985,0.4369997055999999,-53.12498816,1.0630003967999997,3072
1.98e-07,62.25009791999992,0.4369997055999999,-53.12498816,1.188000384,3072
1.985e-07,77.87509888,0.4369997055999999,-49.99998848000001,1.1255003904,3072
1.9900000000000002e-07,62.25009791999992,0.4369997055999999,-53.12498816,1.1255003904,3072
1.995e-07,93.50009983999985,0.4369997055999999,-53.12498816,1.1255003904,3072
2.0000000000000002e-07,93.50009983999985,0.4994996991999998,-53.12498816,1.1255003904,19456
2.005e-07,62.25009791999992,0.4994996991999998,-53.12498816,1.1255003904,19456
2.01e-07,77.87509888,0.6244996863999996,-53.12498816,1.188000384,19456
2.0150000000000002e-07,77.87509888,0.5619996927999997,-56.24998784,1.188000384,19456
2.02e-07,93.50009983999985,0.5619996927999997,-56.24998784,1.188000384,19456
2.0250000000000002e-07,77.87509888,0.6869996799999996,-46.87498880000001,1.1255003904,19456
2.03e-07,62.25009791999992,0.6869996799999996,-49.99998848000001,1.1255003904,19456
2.0350000000000002e-07,62.25009791999992,0.6869996799999996,-53.12498816,1.1255003904,19456
2.04e-07,62.25009791999992,0.6869996799999996,-49.99998848000001,1.1255003904,19456
2.045e-07,77.87509888,0.7494996735999999,-49.99998848000001,1.1255003904,19456
2.0500000000000002e-07,62.25009791999992,0.7494996735999999,-49.99998848000001,1.1255003904,19456
2.055e-07,77.87509888,0.8119996671999998,-49.99998848000001,1.0630003967999997,19456
2.0600000000000002e-07,77.87509888,0.8119996671999998,-49.99998848000001,1.1255003904,19456
2.065e-07,46.62509695999984,0.8119996671999998,-46.87498880000001,1.1255003904,19456
2.0700000000000001e-07,46.62509695999984,0.8119996671999998,-49.99998848000001,1.1255003904,19456
2.0750000000000003e-07,62.25009791999992,0.8744996607999997,-49.99998848000001,1.1255003904,19456
2.08e-07,62.25009791999992,0.8744996607999997,-53.12498816,1.0630003967999997,19456
2.0850000000000002e-07,31.000095999999985,0.8744996607999997,-49.99998848000001,1.0630003967999997,19456
2.09e-07,46.62509695999984,0.9369996543999997,-49.99998848000001,1.1255003904,19456
2.0950000000000002e-07,46.62509695999984,0.8744996607999997,-49.99998848000001,1.1255003904,19456
2.1e-07,46.62509695999984,0.9369996543999997,-53.12498816,1.0630003967999997,19456
2.105e-07,46.62509695999984,1.0619996415999995,-49.99998848000001,1.0005004031999998,19456
2.1100000000000002e-07,46.62509695999984,0.9994996479999996,-49.99998848000001,1.0005004031999998,19456
2.115e-07,46.62509695999984,0.9994996479999996,-53.12498816,1.0005004031999998,19456
2.1200000000000002e-07,46.62509695999984,0.9994996479999996,-53.12498816,1.0630003967999997,19456
2.125e-07,46.62509695999984,0.9994996479999996,-49.99998848000001,1.1255003904,19456
2.1300000000000001e-07,31.000095999999985,0.9994996479999996,-49.99998848000001,1.0005004031999998,19456
2.1350000000000003e-07,46.62509695999984,0.9994996479999996,-53.12498816,1.0005004031999998,19456
2.14e-07,31.000095999999985,1.0619996415999995,-56.24998784,0.9380004095999999,19456
2.1450000000000002e-07,15.375095039999906,1.0619996415999995,-49.99998848000001,0.9380004095999999,19456
2.15e-07,31.000095999999985,1.0619996415999995,-49.99998848000001,0.9380004095999999,19456
2.1550000000000002e-07,-0.2499059199999465,1.0619996415999995,-49.99998848000001,0.9380004095999999,19456
2.16e-07,31.000095999999985,1.0619996415999995,-49.99998848000001,0.8755004159999995,19456
2.165e-07,15.375095039999906,1.0619996415999995,-49.99998848000001,0.8755004159999995,19456
2.1700000000000002e-07,15.375095039999906,1.1244996351999998,-46.87498880000001,0.8130004224,19456
2.175e-07,15.375095039999906,1.1244996351999998,-49.99998848000001,0.8755004159999995,19456
2.1800000000000002e-07,-0.2499059199999465,1.0619996415999995,-53.12498816,0.8130004224,19456
2.185e-07,-0.2499059199999465,1.1869996287999998,-46.87498880000001,0.7505004287999997,19456
2.1900000000000002e-07,15.375095039999906,1.1244996351999998,-46.87498880000001,0.7505004287999997,19456
2.1950000000000003e-07,15.375095039999906,1.1244996351999998,-46.87498880000001,0.7505004287999997,19456
2.2e-07,-0.2499059199999465,1.1244996351999998,-43.74998912000001,0.8130004224,19456
2.2050000000000002e-07,-0.2499059199999465,1.1244996351999998,-43.74998912000001,0.7505004287999997,19456
2.21e-07,-15.874906880000026,1.1244996351999998,-49.99998848000001,0.6880004352000002,19456
2.2150000000000002e-07,15.375095039999906,1.1244996351999998,-46.87498880000001,0.6255004415999998,19456
2.22e-07,-15.874906880000026,1.1869996287999998,-49.99998848000001,0.5630004479999995,19456
2.2250000000000001e-07,-15.874906880000026,1.1244996351999998,-43.74998912000001,0.5630004479999995,18432
2.2300000000000002e-07,-15.874906880000026,1.1244996351999998,-49.99998848000001,0.6255004415999998,18432
2.235e-07,-15.874906880000026,1.1244996351999998,-49.99998848000001,0.6255004415999998,18432
2.2400000000000002e-07,-15.874906880000026,1.1244996351999998,-49.99998848000001,0.5630004479999995,18432
2.245e-07,-31.499907840000105,1.0619996415999995,-46.87498880000001,0.5630004479999995,16384
2.2500000000000002e-07,-15.874906880000026,1.1244996351999998,-49.99998848000001,0.5005004544,16384
2.255e-07,-31.499907840000105,1.1244996351999998,-49.99998848000001,0.5005004544,16384
2.26e-07,-31.499907840000105,1.1244996351999998,-49.99998848000001,0.5005004544,16384
2.2650000000000002e-07,-31.499907840000105,1.1869996287999998,-43.74998912000001,0.43800046079999966,16384
2.27e-07,-31.499907840000105,1.1869996287999998,-46.87498880000001,0.43800046079999966,16384
2.2750000000000002e-07,-15.874906880000026,1.1869996287999998,-49.99998848000001,0.3755004672000002,16384
2.28e-07,-31.499907840000105,1.1244996351999998,-46.87498880000001,0.3755004672000002,16384
2.2850000000000001e-07,-31.499907840000105,1.1244996351999998,-43.74998912000001,0.3755004672000002,16384
2.2900000000000003e-07,-47.12490879999996,1.1244996351999998,-43.74998912000001,0.25050047999999947,16384
2.295e-07,-47.12490879999996,1.0619996415999995,-40.62498944000001,0.25050047999999947,16384
2.3000000000000002e-07,-62.74990976000004,1.1244996351999998,-43.74998912000001,0.25050047999999947,16384
2.305e-07,-62.74990976000004,1.0619996415999995,-34.37499008,0.1880004864,16384
2.3100000000000002e-07,-47.12490879999996,1.0619996415999995,-37.499989760000005,0.1880004864,16384
2.315e-07,-47.12490879999996,1.0619996415999995,-31.2499904,0.1880004864,16384
2.32e-07,-31.499907840000105,1.0619996415999995,-31.2499904,0.12550049279999964,16384
2.3250000000000002e-07,-62.74990976000004,1.0619996415999995,-28.12499072,0.12550049279999964,16384
2.33e-07,-47.12490879999996,1.0619996415999995,-24.999991039999998,0.06300049920000017,16384
2.3350000000000002e-07,-62.74990976000004,1.0619996415999995,-21.87499136000001,0.06300049920000017,16384
2.34e-07,-62.74990976000004,0.9994996479999996,-21.87499136000001,0.000500505599999812,16384
2.3450000000000002e-07,-62.74990976000004,1.0619996415999995,-15.624992000000006,-0.06199948800000055,16384
2.3500000000000003e-07,-62.74990976000004,0.9994996479999996,-15.624992000000006,0.000500505599999812,16384
2.355e-07,-62.74990976000004,0.9994996479999996,-15.624992000000006,0.000500505599999812,16384
2.3600000000000002e-07,-78.37491072000012,0.9369996543999997,-6.24999296,-0.06199948800000055,16384
2.365e-07,-62.74990976000004,0.9369996543999997,-3.124993279999998,-0.06199948800000055,16384
2.3700000000000002e-07,-78.37491072000012,0.9369996543999997,-3.124993279999998,-0.12449948160000002,16384
2.375e-07,-62.74990976000004,0.9994996479999996,3.1250060799999986,-0.18699947520000038,16384
2.3800000000000001e-07,-78.37491072000012,0.9369996543999997,6.250005759999993,-0.18699947520000038,16384
2.385e-07,-78.37491072000012,0.9369996543999997,9.375005439999995,-0.24949946879999985,16384
2.39e-07,-93.99991167999997,0.8119996671999998,15.6250048,-0.24949946879999985,16384
2.395e-07,-78.37491072000012,0.9369996543999997,15.6250048,-0.18699947520000038,16384
2.4000000000000003e-07,-62.74990976000004,0.8744996607999997,18.75000448,-0.24949946879999985,16384
2.405e-07,-78.37491072000012,0.8119996671999998,25.000003839999998,-0.3119994624000002,16384
2.41e-07,-78.37491072000012,0.8119996671999998,25.000003839999998,-0.3119994624000002,16384
2.4150000000000004e-07,-78.37491072000012,0.7494996735999999,31.2500032,-0.24949946879999985,16384
2.42e-07,-93.99991167999997,0.7494996735999999,34.37500288,-0.3119994624000002,16384
2.425e-07,-78.37491072000012,0.8119996671999998,40.62500224,-0.3744994559999997,16384
2.43e-07,-93.99991167999997,0.8119996671999998,43.75000192,-0.43699944960000003,16384
2.4350000000000003e-07,-78.37491072000012,0.7494996735999999,43.75000192,-0.43699944960000003,16384
2.44e-07,-93.99991167999997,0.6869996799999996,46.8750016,-0.43699944960000003,16384
2.445e-07,-78.37491072000012,0.7494996735999999,50.00000128,-0.3744994559999997,16384
2.4500000000000004e-07,-78.37491072000012,0.6869996799999996,46.8750016,-0.4994994432000004,16384
2.455e-07,-78.37491072000012,0.6869996799999996,46.8750016,-0.5619994367999999,0
2.46e-07,-93.99991167999997,0.6244996863999996,46.8750016,-0.5619994367999999,0
2.465e-07,-109.62491264000005,0.5619996927999997,53.12500096,-0.6244994304000002,0
2.4700000000000003e-07,-93.99991167999997,0.5619996927999997,56.250000639999996,-0.5619994367999999,0
2.475e-07,-109.62491264000005,0.6244996863999996,50.00000128,-0.6244994304000002,0
2.48e-07,-93.99991167999997,0.6244996863999996,50.00000128,-0.6869994239999997,0
2.4850000000000003e-07,-109.62491264000005,0.6244996863999996,50.00000128,-0.6869994239999997,0
2.49e-07,-93.99991167999997,0.5619996927999997,46.8750016,-0.6869994239999997,0
2.495e-07,-109.62491264000005,0.4994996991999998,46.8750016,-0.6869994239999997,0
2.5000000000000004e-07,-109.62491264000005,0.4994996991999998,43.75000192,-0.7494994176,256
2.505e-07,-109.62491264000005,0.4994996991999998,50.00000128,-0.7494994176,256
2.51e-07,-109.62491264000005,0.4994996991999998,43.75000192,-0.7494994176,768
2.515e-07,-109.62491264000005,0.4369997055999999,43.75000192,-0.8119994112000004,768
2.5200000000000003e-07,-109.62491264000005,0.4369997055999999,46.8750016,-0.7494994176,768
2.525e-07,-125.24991360000013,0.37449971199999954,46.8750016,-0.7494994176,768
2.53e-07,-125.24991360000013,0.4369997055999999,40.62500224,-0.8119994112000004,768
2.5350000000000004e-07,-125.24991360000013,0.37449971199999954,40.62500224,-0.8744994047999999,768
2.54e-07,-140.87491455999998,0.3119997183999996,43.75000192,-0.8119994112000004,768
2.545e-07,-125.24991360000013,0.37449971199999954,46.8750016,-0.8744994047999999,768
2.55e-07,-125.24991360000013,0.2494997247999997,43.75000192,-0.8744994047999999,768
2.5550000000000003e-07,-125.24991360000013,0.3119997183999996,46.8750016,-0.8744994047999999,768
2.56e-07,-140.87491455999998,0.3119997183999996,46.8750016,-0.8744994047999999,768
2.565e-07,-172.12491648000014,0.2494997247999997,46.8750016,-0.8744994047999999,768
2.5700000000000004e-07,-140.87491455999998,0.2494997247999997,46.8750016,-0.8744994047999999,768
2.575e-07,-156.49991552000006,0.2494997247999997,46.8750016,-0.8744994047999999,768
2.58e-07,-140.87491455999998,0.12449973759999988,43.75000192,-0.9369993984000002,768
2.585e-07,-140.87491455999998,0.1869997311999998,50.00000128,-0.9994993919999997,768
2.5900000000000003e-07,-156.49991552000006,0.12449973759999988,50.00000128,-0.9994993919999997,768
2.595e-07,-172.12491648000014,0.12449973759999988,50.00000128,-0.9369993984000002,768
2.6e-07,-172.12491648000014,-0.0005002496000003909,46.8750016,-0.9369993984000002,768
2.6050000000000004e-07,-156.49991552000006,-0.0005002496000003909,50.00000128,-0.9369993984000002,768
2.61e-07,-172.12491648000014,-0.0005002496000003909,46.8750016,-0.9994993919999997,768
2.615e-07,-172.12491648000014,-0.0005002496000003909,46.8750016,-1.1244993792000004,768
2.62e-07,-172.12491648000014,-0.0630002432000003,46.8750016,-1.0619993856,768
2.6250000000000003e-07,-187.74991744,-0.0630002432000003,50.00000128,-1.1869993728,768
2.63e-07,-172.12491648000014,-0.0630002432000003,46.8750016,-1.0619993856,768
2.635e-07,-187.74991744,-0.12550023680000022,46.8750016,-1.1244993792000004,768
2.6400000000000003e-07,-172.12491648000014,-0.18800023040000013,43.75000192,-1.0619993856,768
2.645e-07,-203.37491840000007,-0.18800023040000013,46.8750016,-1.1244993792000004,768
2.65e-07,-187.74991744,-0.18800023040000013,43.75000192,-1.1244993792000004,768
2.6550000000000004e-07,-203.37491840000007,-0.18800023040000013,43.75000192,-1.0619993856,768
2.66e-07,-203.37491840000007,-0.25050022400000005,40.62500224,-1.1244993792000004,768
2.665e-07,-203.37491840000007,-0.25050022400000005,46.8750016,-1.1244993792000004,768
2.67e-07,-187.74991744,-0.3130002176000004,46.8750016,-1.1869993728,768
2.6750000000000003e-07,-203.37491840000007,-0.3755002112000003,43.75000192,-1.2494993664000003,768
2.68e-07,-187.74991744,-0.3755002112000003,46.8750016,-1.1869993728,768
2.685e-07,-172.12491648000014,-0.3755002112000003,46.8750016,-1.1244993792000004,768
2.6900000000000004e-07,-203.37491840000007,-0.43800020480000024,43.75000192,-1.1869993728,768
2.695e-07,-187.74991744,-0.43800020480000024,43.75000192,-1.2494993664000003,768
2.7e-07,-203.37491840000007,-0.43800020480000024,43.75000192,-1.2494993664000003,768
2.705e-07,-187.74991744,-0.5630001920000003,46.8750016,-1.2494993664000003,768
2.7100000000000003e-07,-187.74991744,-0.5005001984000002,46.8750016,-1.2494993664000003,768
2.715e-07,-203.37491840000007,-0.5005001984000002,46.8750016,-1.2494993664000003,768
2.72e-07,-187.74991744,-0.5630001920000003,46.8750016,-1.1869993728,768
2.7250000000000004e-07,-203.37491840000007,-0.6255001856000002,43.75000192,-1.1869993728,768
2.73e-07,-187.74991744,-0.5630001920000003,46.8750016,-1.2494993664000003,768
2.735e-07,-187.74991744,-0.6255001856000002,43.75000192,-1.2494993664000003,768
2.74e-07,-187.74991744,-0.6880001792000003,43.75000192,-1.1869993728,768
2.7450000000000003e-07,-187.74991744,-0.6880001792000003,50.00000128,-1.2494993664000003,768
2.75e-07,-187.74991744,-0.7505001728000003,43.75000192,-1.2494993664000003,8960
2.755e-07,-172.12491648000014,-0.6880001792000003,43.75000192,-1.2494993664000003,8960
2.7600000000000004e-07,-187.74991744,-0.7505001728000003,46.8750016,-1.1869993728,8960
2.765e-07,-172.12491648000014,-0.8130001664000002,46.8750016,-1.1869993728,8960
2.77e-07,-187.74991744,-0.8130001664000002,40.62500224,-1.2494993664000003,8960
2.7750000000000004e-07,-172.12491648000014,-0.8755001600000003,40.62500224,-1.2494993664000003,8960
2.7800000000000003e-07,-172.12491648000014,-0.8755001600000003,40.62500224,-1.1869993728,8960
2.785e-07,-187.74991744,-0.8755001600000003,43.75000192,-1.2494993664000003,8960
2.79e-07,-172.12491648000014,-0.8755001600000003,43.75000192,-1.2494993664000003,8960
2.7950000000000003e-07,-187.74991744,-0.9380001536000002,43.75000192,-1.1869993728,8960
2.8e-07,-140.87491455999998,-0.9380001536000002,43.75000192,-1.1869993728,8960
2.805e-07,-172.12491648000014,-1.0005001472000001,43.75000192,-1.1869993728,8960
2.8100000000000004e-07,-156.49991552000006,-1.0005001472000001,40.62500224,-1.1869993728,8960
2.815e-07,-172.12491648000014,-1.0005001472000001,40.62500224,-1.1244993792000004,8960
2.82e-07,-156.49991552000006,-1.0005001472000001,43.75000192,-1.1244993792000004,8960
2.825e-07,-156.49991552000006,-1.0005001472000001,43.75000192,-1.1244993792000004,8960
2.8300000000000003e-07,-156.49991552000006,-1.0630001408000003,46.8750016,-1.1244993792000004,8960
2.835e-07,-140.87491455999998,-1.0630001408000003,43.75000192,-1.1244993792000004,8960
2.84e-07,-172.12491648000014,-1.1255001344000002,43.75000192,-1.1244993792000004,8960
2.8450000000000004e-07,-125.24991360000013,-1.1255001344000002,46.8750016,-1.1244993792000004,8960
2.85e-07,-140.87491455999998,-1.1255001344000002,43.75000192,-1.1244993792000004,8960
2.855e-07,-140.87491455999998,-1.1255001344000002,46.8750016,-1.1244993792000004,8960
2.86e-07,-140.87491455999998,-1.1255001344000002,43.75000192,-1.1244993792000004,8960
2.8650000000000003e-07,-140.87491455999998,-1.1255001344000002,46.8750016,-1.1244993792000004,8960
2.87e-07,-125.24991360000013,-1.1255001344000002,43.75000192,-0.9994993919999997,8960
2.875e-07,-140.87491455999998,-1.188000128,46.8750016,-1.0619993856,8960
2.8800000000000004e-07,-109.62491264000005,-1.188000128,43.75000192,-0.9994993919999997,8960
2.885e-07,-140.87491455999998,-1.2505001216000002,43.75000192,-0.9994993919999997,8960
2.89e-07,-125.24991360000013,-1.188000128,43.75000192,-0.9994993919999997,8960
2.895e-07,-109.62491264000005,-1.188000128,40.62500224,-0.9369993984000002,8960
2.9000000000000003e-07,-109.62491264000005,-1.2505001216000002,40.62500224,-0.9369993984000002,8960
2.905e-07,-109.62491264000005,-1.188000128,43.75000192,-0.9994993919999997,8960
2.91e-07,-109.62491264000005,-1.188000128,43.75000192,-0.9369993984000002,8960
2.9150000000000004e-07,-109.62491264000005,-1.2505001216000002,37.50000256,-0.8744994047999999,8960
2.92e-07,-109.62491264000005,-1.2505001216000002,40.62500224,-0.8744994047999999,8960
2.925e-07,-109.62491264000005,-1.2505001216000002,40.62500224,-0.8119994112000004,8960
2.9300000000000004e-07,-109.62491264000005,-1.2505001216000002,37.50000256,-0.8744994047999999,8960
2.9350000000000003e-07,-93.99991167999997,-1.3130001152000002,34.37500288,-0.8744994047999999,8960
2.94e-07,-93.99991167999997,-1.2505001216000002,37.50000256,-0.8119994112000004,8960
2.945e-07,-93.99991167999997,-1.2505001216000002,40.62500224,-0.8119994112000004,8960
2.9500000000000003e-07,-93.99991167999997,-1.2505001216000002,37.50000256,-0.7494994176,8960
2.955e-07,-93.99991167999997,-1.2505001216000002,40.62500224,-0.7494994176,8960
2.96e-07,-78.37491072000012,-1.3130001152000002,37.50000256,-0.6869994239999997,8960
2.9650000000000004e-07,-78.37491072000012,-1.2505001216000002,40.62500224,-0.7494994176,8960
2.97e-07,-78.37491072000012,-1.2505001216000002,43.75000192,-0.6244994304000002,8960
2.975e-07,-78.37491072000012,-1.2505001216000002,40.62500224,-0.5619994367999999,8704
2.98e-07,-62.74990976000004,-1.3130001152000002,37.50000256,-0.5619994367999999,8704
2.9850000000000003e-07,-78.37491072000012,-1.2505001216000002,43.75000192,-0.6244994304000002,8192
2.99e-07,-78.37491072000012,-1.3130001152000002,40.62500224,-0.5619994367999999,8192
2.995e-07,-78.37491072000012,-1.3130001152000002,40.62500224,-0.5619994367999999,8192
3.0000000000000004e-07,-78.37491072000012,-1.3130001152000002,40.62500224,-0.4994994432000004,8192
3.005e-07,-62.74990976000004,-1.2505001216000002,40.62500224,-0.43699944960000003,8192
3.01e-07,-62.74990976000004,-1.2505001216000002,37.50000256,-0.4994994432000004,8192
3.015e-07,-62.74990976000004,-1.2505001216000002,34.37500288,-0.43699944960000003,8192
