Time (s),VGS_A,VGS_B,VDS_A,VDS_B
3.3600000000000004e-07,-1.7920000017213056e-07,-0.3750001408000001,40.624999936,-2.4999956480000023
3.3650000000000003e-07,-0.5000001279999999,-0.3750001408000001,41.874999808,-3.749995519999999
3.37e-07,-0.6250001152,-0.3750001408000001,45.624999424,-3.749995519999999
3.375e-07,-0.31250014719999997,-0.4375001344,48.124999168,-3.749995519999999
3.3800000000000004e-07,0.18749980160000002,-0.5000001279999999,46.874999296,-4.999995392000002
3.385e-07,0.18749980160000002,-0.5000001279999999,44.374999552,-4.999995392000002
3.39e-07,-0.1250001664,-0.25000015360000005,43.749999616,-6.249995264000006
3.3950000000000004e-07,-0.4375001344,-0.06250017280000009,47.499999232,-4.999995392000002
3.4000000000000003e-07,-0.3750001408000001,0.062499814399999964,48.749999104,-4.374995456000001
3.405e-07,-1.7920000017213056e-07,0.18749980160000002,49.999998976,-3.749995519999999
3.41e-07,0.31249978879999984,0.12499980799999988,48.749999104,-3.749995519999999
3.4150000000000003e-07,0.18749980160000002,0.062499814399999964,47.499999232,-3.749995519999999
3.42e-07,-0.25000015360000005,0.18749980160000002,47.499999232,-3.124995584000004
3.425e-07,-0.4375001344,0.31249978879999984,49.37499904,-3.124995584000004
3.4300000000000004e-07,-0.25000015360000005,0.6249997567999999,49.999998976,-2.4999956480000023
3.435e-07,0.18749980160000002,0.9999997183999998,50.624998912,-2.4999956480000023
3.44e-07,0.24999979519999993,1.3749996799999997,49.999998976,-2.4999956480000023
3.4450000000000005e-07,-1.7920000017213056e-07,1.8124996352,48.749999104,-1.8749957120000005
3.4500000000000003e-07,-0.3750001408000001,2.1874995968,50.624998912,-0.624995840000004
3.455e-07,-0.4375001344,2.3749995775999997,51.249998848000004,-0.624995840000004
3.46e-07,-0.06250017280000009,2.5624995584,50.624998912,-1.8749957120000005
3.4650000000000004e-07,0.24999979519999993,2.8749995264,49.999998976,-1.8749957120000005
3.47e-07,0.24999979519999993,3.2499994880000003,49.37499904,-1.8749957120000005
3.475e-07,-0.1250001664,3.5624994559999994,49.999998976,-1.8749957120000005
3.4800000000000005e-07,-0.3750001408000001,3.8124994304,49.999998976,-0.624995840000004
3.4850000000000003e-07,-0.31250014719999997,3.9999994112,50.624998912,-1.2499957760000058
3.49e-07,0.062499814399999964,4.1249993984,49.999998976,-1.8749957120000005
3.495e-07,0.18749980160000002,4.3124993792,49.999998976,-3.124995584000004
3.5000000000000004e-07,-1.7920000017213056e-07,4.6249993472,49.999998976,-3.124995584000004
3.505e-07,-0.25000015360000005,4.8124993279999995,49.37499904,-1.8749957120000005
3.51e-07,-0.25000015360000005,4.9374993152,48.749999104,-1.2499957760000058
3.5150000000000004e-07,-0.06250017280000009,5.0624993024,49.999998976,-1.2499957760000058
