Name,VDS_A,,,Name,VDS_B,,,Name,V_MR,,,Name,VOUT_RF,,,
44365482.2335025,-103.184524536133,-114.833076477051,,44365482.2335025,-103.237686157227,-112.589965820313,,44365482.2335025,1.36794764099561E-06,4.61953701426317E-07,,44365482.2335025,1.848785126368,-9.984466826757,,
44416243.6548223,-103.460090637207,-118.476409912109,,44416243.6548223,-103.884887695313,-116.759986877441,,44416243.6548223,1.47909171184866E-06,4.51825687724136E-07,,44416243.6548223,3.33605929628988,-8.34023312314372,,
44467005.0761421,-104.497703552246,-115.283088684082,,44467005.0761421,-103.915863037109,-120.701797485352,,44467005.0761421,1.41515288651035E-06,3.73085706252009E-07,,44467005.0761421,3.60901614443441,-7.47490719540934,,
44517766.4974619,-103.734924316406,-116.609634399414,,44517766.4974619,-104.43376159668,-115.592391967773,,44517766.4974619,1.59589126427164E-06,3.9373891940767E-07,,44517766.4974619,3.55426760927816,-11.1314928887687,,
44568527.9187817,-103.754959106445,-114.64079284668,,44568527.9187817,-103.101272583008,-116.213996887207,,44568527.9187817,1.47293473451445E-06,4.16658952321665E-07,,44568527.9187817,1.93471499697347,-8.49348477109294,,
44619289.3401015,-103.948348999023,-116.709686279297,,44619289.3401015,-102.540534973145,-116.023101806641,,44619289.3401015,1.27660848178902E-06,4.19147326874314E-07,,44619289.3401015,3.50586673037191,-7.74721554501872,,
44670050.7614213,-103.337821960449,-114.826606750488,,44670050.7614213,-103.099914550781,-114.944564819336,,44670050.7614213,1.22354986977972E-06,3.95913710572255E-07,,44670050.7614213,3.10109683291097,-10.2574618218742,,
44720812.1827411,-103.916320800781,-115.371200561523,,44720812.1827411,-104.021583557129,-117.292411804199,,44720812.1827411,1.58705796949746E-06,2.88212097149131E-07,,44720812.1827411,2.83717318789144,-8.97791317685466,,
44771573.6040609,-104.524627685547,-115.813842773438,,44771573.6040609,-104.017684936523,-115.349258422852,,44771573.6040609,1.61693348713574E-06,4.05683261963259E-07,,44771573.6040609,2.64832278505941,-7.16153744443278,,
44822335.0253807,-102.149795532227,-113.5439453125,,44822335.0253807,-103.922264099121,-113.27262878418,,44822335.0253807,1.47889814600737E-06,3.9657465284433E-07,,44822335.0253807,3.37992831484456,-10.117035186132,,
44873096.4467005,-104.100761413574,-115.12183380127,,44873096.4467005,-103.610054016113,-116.193214416504,,44873096.4467005,1.53297891024521E-06,4.36121226791453E-07,,44873096.4467005,3.40311404482503,-7.41810635312419,,
44923857.8680203,-104.471603393555,-114.557487487793,,44923857.8680203,-103.675392150879,-114.583335876465,,44923857.8680203,1.36069031670543E-06,3.44079839545239E-07,,44923857.8680203,3.98307772890706,-10.457123076757,,
44974619.2893401,-102.986175537109,-114.318946838379,,44974619.2893401,-102.339469909668,-117.232475280762,,44974619.2893401,1.63607454197516E-06,2.90364833415165E-07,,44974619.2893401,2.73931857363363,-8.93194607480388,,
45025380.7106599,-104.72216796875,-114.274566650391,,45025380.7106599,-103.18522644043,-115.640182495117,,45025380.7106599,1.48396777636098E-06,4.21650562521101E-07,,45025380.7106599,3.70699282900472,-7.98181942685466,,
45076142.1319797,-102.796310424805,-115.968467712402,,45076142.1319797,-103.423217773438,-114.063110351563,,45076142.1319797,1.37145226519414E-06,3.61133927228757E-07,,45076142.1319797,4.05592318789144,-11.3890688775383,,
45126903.5532995,-103.371086120605,-115.75927734375,,45126903.5532995,-103.687026977539,-114.748085021973,,45126903.5532995,1.50892821952285E-06,4.24606750358342E-07,,45126903.5532995,2.72917910830159,-10.4378893731437,,
45177664.9746193,-104.520454406738,-115.137046813965,,45177664.9746193,-104.520454406738,-115.37181854248,,45177664.9746193,1.52140640691757E-06,4.03406967112132E-07,,45177664.9746193,3.36308261171956,-7.20744351132731,,
45228426.3959391,-102.977416992188,-114.781181335449,,45228426.3959391,-103.862846374512,-115.417953491211,,45228426.3959391,1.32425811376237E-06,3.95564021207574E-07,,45228426.3959391,2.44308444277425,-7.585052764257,,
45279187.8172589,-98.4882659912109,-113.839782714844,,45279187.8172589,-100.622283935547,-116.672576904297,,45279187.8172589,1.49420516777194E-06,3.74874009923628E-07,,45279187.8172589,4.57987185732503,-8.77126339658122,,
45329949.2385787,-103.898948669434,-113.727241516113,,45329949.2385787,-104.144287109375,-115.067741394043,,45329949.2385787,1.25174717051074E-06,3.41087868841987E-07,,45329949.2385787,2.77294894472738,-8.6996767876945,,
45380710.6598985,-103.804908752441,-116.162879943848,,45380710.6598985,-104.143424987793,-115.500152587891,,45380710.6598985,1.40328482820535E-06,3.4080845640026E-07,,45380710.6598985,2.69667025820394,-10.16011837705,,
45431472.0812183,-102.164352416992,-119.513404846191,,45431472.0812183,-103.747482299805,-116.207122802734,,45431472.0812183,1.33819022854782E-06,3.57656730131722E-07,,45431472.0812183,2.75392123476644,-7.88850430234294,,
45482233.5025381,-101.596046447754,-115.937705993652,,45482233.5025381,-103.358909606934,-116.028846740723,,45482233.5025381,1.24968182981655E-06,3.69464546940059E-07,,45482233.5025381,2.77565737978597,-7.99914578183513,,
45532994.9238579,-103.400894165039,-114.785369873047,,45532994.9238579,-103.722183227539,-117.066345214844,,45532994.9238579,1.57494717857678E-06,3.08743946546587E-07,,45532994.9238579,3.87377139345784,-9.16442898496013,,
45583756.3451777,-103.418739318848,-113.623580932617,,45583756.3451777,-103.087646484375,-113.154930114746,,45583756.3451777,1.4267565847977E-06,4.32861631620953E-07,,45583756.3451777,3.58201571718831,-10.2700121758781,,
45634517.7664975,-103.400863647461,-116.816749572754,,45634517.7664975,-103.038925170898,-116.228637695313,,45634517.7664975,1.62933279003558E-06,3.5376464962314E-07,,45634517.7664975,3.47570010439534,-11.020599639257,,
45685279.1878173,-103.377342224121,-114.278648376465,,45685279.1878173,-102.413948059082,-115.373123168945,,45685279.1878173,1.30869959308745E-06,3.84200646896065E-07,,45685279.1878173,1.36914798037191,-8.44455746396403,,
45736040.6091371,-102.953163146973,-115.35684967041,,45736040.6091371,-103.975875854492,-114.160354614258,,45736040.6091371,1.2788868125798E-06,3.97512440493485E-07,,45736040.6091371,2.22737094179769,-8.36989620908122,,
45786802.0304568,-103.412948608398,-115.750595092773,,45786802.0304568,-103.753845214844,-116.627059936523,,45786802.0304568,1.23347306608698E-06,3.97984088255E-07,,45786802.0304568,2.73136874453206,-7.42549160703044,,
45837563.4517766,-103.096641540527,-115.651344299316,,45837563.4517766,-102.22208404541,-114.896064758301,,45837563.4517766,1.33808562012545E-06,4.25136684471538E-07,,45837563.4517766,2.85517092959066,-10.4403307793937,,
45888324.8730964,-104.277267456055,-113.833908081055,,45888324.8730964,-105.231956481934,-115.313850402832,,45888324.8730964,1.71526005102723E-06,3.82315460886412E-07,,45888324.8730964,3.47516604677816,-8.97537258847575,,
45939086.2944162,-103.733680725098,-114.247261047363,,45939086.2944162,-102.698295593262,-113.896461486816,,45939086.2944162,1.51982765803924E-06,2.86398899966807E-07,,45939086.2944162,2.67282840029378,-7.93380001767497,,
45989847.715736,-104.439506530762,-116.44221496582,,45989847.715736,-104.011436462402,-116.1279296875,,45989847.715736,1.38784215295721E-06,4.19749709050844E-07,,45989847.715736,3.26017733828206,-7.87434414609294,,
46040609.1370558,-104.042785644531,-114.979598999023,,46040609.1370558,-102.350326538086,-117.561706542969,,46040609.1370558,1.40031125805604E-06,3.69390238123934E-07,,46040609.1370558,3.94540377871175,-8.10138729794841,,
46091370.5583756,-103.663459777832,-117.261871337891,,46091370.5583756,-104.156303405762,-115.282974243164,,46091370.5583756,1.35616809774763E-06,3.4923203631792E-07,,46091370.5583756,2.44119998232503,-6.58207730038981,,
46142131.9796954,-102.881843566895,-115.36808013916,,46142131.9796954,-102.69450378418,-116.830406188965,,46142131.9796954,1.39731821417663E-06,3.09704638341962E-07,,46142131.9796954,1.97116061464925,-8.36970547421794,,
46192893.4010152,-103.504676818848,-116.83780670166,,46192893.4010152,-103.626724243164,-114.799728393555,,46192893.4010152,1.4334329959112E-06,4.37476346109405E-07,,46192893.4010152,2.85662814394613,-6.49936703427653,,
46243654.822335,-101.159065246582,-115.774620056152,,46243654.822335,-102.01847076416,-117.579063415527,,46243654.822335,1.52060347106028E-06,4.59074075486765E-07,,46243654.822335,2.47724124209066,-11.2752230523429,,
46294416.2436548,-102.857116699219,-116.144470214844,,46294416.2436548,-103.679489135742,-118.542846679688,,46294416.2436548,1.46917078089795E-06,3.40316373458585E-07,,46294416.2436548,3.74548312441488,-9.45780209287028,,
46345177.6649746,-103.764488220215,-114.297698974609,,46345177.6649746,-103.061019897461,-116.543647766113,,46345177.6649746,1.89309520902849E-06,3.29977328298999E-07,,46345177.6649746,4.04540225283284,-7.42797878964763,,
46395939.0862944,-103.185958862305,-117.840232849121,,46395939.0862944,-103.411323547363,-115.332069396973,,46395939.0862944,1.39876970412132E-06,4.55694160633357E-07,,46395939.0862944,2.10857363955159,-7.73938778622966,,
46446700.5076142,-103.647789001465,-114.958183288574,,46446700.5076142,-103.89013671875,-115.276664733887,,46446700.5076142,1.4479450882047E-06,3.33696503120297E-07,,46446700.5076142,3.11518832461019,-7.465667998632,,
46497461.928934,-105.371635437012,-117.73706817627,,46497461.928934,-104.626747131348,-115.625411987305,,46497461.928934,1.3904997504361E-06,4.29973719051518E-07,,46497461.928934,3.91394778505941,-9.03960446103434,,
46548223.3502538,-95.5363311767578,-114.497619628906,,46548223.3502538,-97.9170379638672,-116.822616577148,,46548223.3502538,1.40949603849841E-06,4.02784873352736E-07,,46548223.3502538,3.25703402773519,-10.939674651464,,
46598984.7715736,-102.850601196289,-116.94441986084,,46598984.7715736,-103.501602172852,-114.710494995117,,46598984.7715736,1.34778889434987E-06,3.80126207064598E-07,,46598984.7715736,3.15753909365316,-7.25226620419841,,
46649746.1928934,-103.850807189941,-115.471717834473,,46649746.1928934,-102.768775939941,-116.515525817871,,46649746.1928934,1.37508060665594E-06,3.750676746745E-07,,46649746.1928934,1.96945163027425,-8.63423184140544,,
46700507.6142132,-103.862014770508,-117.412055969238,,46700507.6142132,-103.059051513672,-114.859825134277,,46700507.6142132,1.57078456272456E-06,4.7281929596741E-07,,46700507.6142132,3.636382782618,-9.72208431943278,,
46751269.035533,-103.699020385742,-114.956970214844,,46751269.035533,-102.706817626953,-114.759857177734,,46751269.035533,1.56236330344492E-06,3.66461974254509E-07,,46751269.035533,3.35044833437581,-8.57051876767497,,
46802030.4568528,-104.189422607422,-115.973983764648,,46802030.4568528,-103.285202026367,-116.257186889648,,46802030.4568528,1.30086046316056E-06,3.90559655941675E-07,,46802030.4568528,3.31829806582113,-8.23009518369059,,
46852791.8781726,-103.107833862305,-115.282241821289,,46852791.8781726,-103.406196594238,-115.282241821289,,46852791.8781726,1.52642867245497E-06,2.45273978436311E-07,,46852791.8781726,3.25134249941488,-8.44895962460856,,
46903553.2994924,-104.008697509766,-116.642402648926,,46903553.2994924,-105.237098693848,-118.849617004395,,46903553.2994924,1.35291879484883E-06,4.06328033974069E-07,,46903553.2994924,3.76850863711019,-6.80712155087809,,
46954314.7208122,-103.573043823242,-114.965156555176,,46954314.7208122,-104.891181945801,-114.948997497559,,46954314.7208122,1.43974856111771E-06,3.78656267170088E-07,,46954314.7208122,2.50872775332113,-9.91617611630778,,
47005076.142132,-104.371864318848,-116.533309936523,,47005076.142132,-102.495986938477,-115.880401611328,,47005076.142132,1.62278985824568E-06,4.3540699567223E-07,,47005076.142132,3.84226962343831,-9.44145230038981,,
47055837.5634518,-103.342254638672,-116.161117553711,,47055837.5634518,-102.325180053711,-115.102386474609,,47055837.5634518,1.46815682121658E-06,4.34115860758497E-07,,47055837.5634518,3.897857391993,-7.04332760556559,,
47106598.9847716,-104.47093963623,-115.947937011719,,47106598.9847716,-104.078956604004,-114.500175476074,,47106598.9847716,1.43035784973891E-06,3.32594774874132E-07,,47106598.9847716,2.89775058046956,-9.57415798886638,,
47157360.4060914,-102.514770507813,-114.807678222656,,47157360.4060914,-102.682197570801,-114.434700012207,,47157360.4060914,1.30289250613781E-06,3.36838073385985E-07,,47157360.4060914,4.30072757021566,-10.3637621758781,,
47208121.8274112,-103.894561767578,-114.220062255859,,47208121.8274112,-104.432167053223,-114.005104064941,,47208121.8274112,1.52557082475465E-06,3.98094919242366E-07,,47208121.8274112,4.22066470400472,-7.81513241513591,,
47258883.248731,-102.847633361816,-116.257202148438,,47258883.248731,-103.910339355469,-113.847999572754,,47258883.248731,1.419717153182E-06,3.81236340175932E-07,,47258883.248731,2.95056887880941,-9.17549160703044,,
47309644.6700508,-101.601455688477,-114.330963134766,,47309644.6700508,-101.410369873047,-113.289001464844,,47309644.6700508,1.52356748584213E-06,3.94515419074873E-07,,47309644.6700508,2.79364749209066,-7.57154110654216,,
47360406.0913706,-97.2036743164063,-114.493453979492,,47360406.0913706,-97.6698532104492,-110.595436096191,,47360406.0913706,1.32884082752422E-06,4.44704635880548E-07,,47360406.0913706,3.0517880560555,-10.2800600884758,,
47411167.5126904,-45.8471717834473,-102.23747253418,,47411167.5126904,-46.1682929992676,-105.704711914063,,47411167.5126904,5.96097070682922E-06,5.17482638737324E-07,,47411167.5126904,31.129188263575,-8.15383175595622,,
47461928.9340101,-61.3837738037109,-107.085876464844,,47461928.9340101,-61.6987838745117,-108.240127563477,,47461928.9340101,1.25581860239443E-06,3.76343811834902E-07,,47461928.9340101,15.6272503973641,-7.50041989072184,,
47512690.3553299,-96.9049606323242,-109.987411499023,,47512690.3553299,-100.263656616211,-113.918075561523,,47512690.3553299,1.48492091713599E-06,3.09536023066764E-07,,47512690.3553299,3.24681063906331,-7.74937466367106,,
47563451.7766497,-97.7465209960938,-114.053512573242,,47563451.7766497,-99.4069061279297,-114.205169677734,,47563451.7766497,1.41727507321524E-06,3.38629860578276E-07,,47563451.7766497,3.61439486757894,-6.97645596249919,,
47614213.1979695,-102.572624206543,-112.216499328613,,47614213.1979695,-102.767463684082,-115.900756835938,,47614213.1979695,1.26982346677948E-06,3.38100829047657E-07,,47614213.1979695,4.79270907656331,-7.34767178281169,,
47664974.6192893,-103.428756713867,-114.589981079102,,47664974.6192893,-103.087379455566,-114.631340026855,,47664974.6192893,1.35731333637405E-06,4.08599635796836E-07,,47664974.6192893,2.07386752382894,-8.06794003232341,,
47715736.0406091,-103.272491455078,-116.925956726074,,47715736.0406091,-103.778861999512,-116.338844299316,,47715736.0406091,1.30550668514412E-06,4.47968019576777E-07,,47715736.0406091,3.40567752138753,-12.0791018365226,,
47766497.4619289,-103.881164550781,-116.005424499512,,47766497.4619289,-103.116256713867,-114.643112182617,,47766497.4619289,1.31544042412302E-06,3.05397018903754E-07,,47766497.4619289,3.69950076357503,-7.4062197564445,,
47817258.8832487,-104.027359008789,-115.167785644531,,47817258.8832487,-102.087631225586,-113.874649047852,,47817258.8832487,1.32687670010254E-06,3.64589844159067E-07,,47817258.8832487,2.57390567080159,-8.00360897763591,,
47868020.3045685,-104.141906738281,-119.601791381836,,47868020.3045685,-104.123344421387,-114.313621520996,,47868020.3045685,1.468530846987E-06,4.00690577066555E-07,,47868020.3045685,3.67082186953206,-7.61604336484294,,
47918781.7258883,-103.832305908203,-115.517791748047,,47918781.7258883,-102.659957885742,-114.151031494141,,47918781.7258883,1.5524564497962E-06,3.83347461637266E-07,,47918781.7258883,3.771636688868,-9.88822201474528,,
47969543.1472081,-102.976806640625,-115.56623840332,,47969543.1472081,-103.154357910156,-116.501892089844,,47969543.1472081,1.29670450668518E-06,4.02633124859175E-07,,47969543.1472081,3.00228854433675,-8.46594265683513,,
48020304.5685279,-103.062393188477,-118.095794677734,,48020304.5685279,-103.031051635742,-115.05729675293,,48020304.5685279,1.36310793039746E-06,3.386477075162E-07,,48020304.5685279,3.83972140566488,-8.48919705136638,,
48071065.9898477,-103.291450500488,-116.126091003418,,48071065.9898477,-103.808311462402,-114.10718536377,,48071065.9898477,1.31789802446946E-06,4.36043469645583E-07,,48071065.9898477,3.51619693056722,-7.30037716611247,,
48121827.4111675,-103.593154907227,-114.870849609375,,48121827.4111675,-103.671867370605,-114.450607299805,,48121827.4111675,1.31176434218979E-06,3.27816135970731E-07,,48121827.4111675,3.27387210146566,-8.35793331845622,,
48172588.8324873,-104.037506103516,-115.268646240234,,48172588.8324873,-104.246154785156,-117.317443847656,,48172588.8324873,1.3321762217266E-06,3.83125627650157E-07,,48172588.8324873,3.05087252871175,-9.11296108945231,,
48223350.2538071,-104.178405761719,-115.022605895996,,48223350.2538071,-104.303451538086,-113.544174194336,,48223350.2538071,1.31477505970021E-06,3.86595334527419E-07,,48223350.2538071,2.38726016298909,-9.80328396542888,,
48274111.6751269,-100.727508544922,-113.382286071777,,48274111.6751269,-103.737487792969,-114.317359924316,,48274111.6751269,1.43883073465632E-06,3.78797980848398E-07,,48274111.6751269,2.67281314150472,-9.87888363583903,,
48324873.0964467,-103.586250305176,-114.373199462891,,48324873.0964467,-104.033843994141,-116.545341491699,,48324873.0964467,1.58489453457853E-06,3.76259195992155E-07,,48324873.0964467,3.18303653017659,-9.83882168515544,,
48375634.5177665,-103.687644958496,-116.867767333984,,48375634.5177665,-102.583518981934,-114.353958129883,,48375634.5177665,1.57498453030265E-06,4.27789152977377E-07,,48375634.5177665,2.60007449404378,-9.09122494443278,,
48426395.9390863,-104.009552001953,-114.743827819824,,48426395.9390863,-104.147575378418,-116.969459533691,,48426395.9390863,1.70423847816346E-06,4.78308065436676E-07,,48426395.9390863,3.07605716005941,-8.88257626279216,,
48477157.3604061,-104.339057922363,-115.396797180176,,48477157.3604061,-103.44637298584,-116.11417388916,,48477157.3604061,1.23958032686425E-06,3.91920861483263E-07,,48477157.3604061,2.43958255068441,-8.415375029882,,
48527918.7817259,-103.793327331543,-116.207420349121,,48527918.7817259,-104.624145507813,-114.834915161133,,48527918.7817259,1.44992158247367E-06,3.70112867563289E-07,,48527918.7817259,1.74573489443441,-9.92400387509684,,
48578680.2030457,-102.75626373291,-114.730567932129,,48578680.2030457,-102.405319213867,-116.006149291992,,48578680.2030457,1.50733593903961E-06,4.06860885218305E-07,,48578680.2030457,2.62922641054769,-7.94554928525309,,
48629441.6243655,-104.360473632813,-116.122741699219,,48629441.6243655,-103.949142456055,-114.082092285156,,48629441.6243655,1.37784325769049E-06,3.36266942540794E-07,,48629441.6243655,3.42800112978597,-10.1058733819328,,
48680203.0456853,-103.270401000977,-115.816215515137,,48680203.0456853,-104.205909729004,-113.703338623047,,48680203.0456853,1.22560754742214E-06,4.00530118552303E-07,,48680203.0456853,2.28460665957113,-9.49808529599528,,
48730964.4670051,-103.693328857422,-114.891220092773,,48730964.4670051,-104.692947387695,-115.716949462891,,48730964.4670051,1.45813503940413E-06,2.88174885641208E-07,,48730964.4670051,2.95052310244222,-8.00828579648356,,
48781725.8883249,-103.642974853516,-116.211479187012,,48781725.8883249,-104.898498535156,-116.894340515137,,48781725.8883249,1.59381798157765E-06,4.09210221952478E-07,,48781725.8883249,4.02109500185628,-10.1293490289054,,
48832487.3096447,-104.614334106445,-116.521293640137,,48832487.3096447,-103.392372131348,-116.06485748291,,48832487.3096447,1.36282180373612E-06,4.08671422148999E-07,,48832487.3096447,3.82392855898519,-10.1161196587883,,
48883248.7309645,-103.508651733398,-114.631546020508,,48883248.7309645,-101.447631835938,-114.528869628906,,48883248.7309645,1.57326450360871E-06,4.52898106637593E-07,,48883248.7309645,3.1406552435555,-9.85454586728434,,
48934010.1522843,-103.403915405273,-114.194320678711,,48934010.1522843,-102.820068359375,-113.828948974609,,48934010.1522843,1.374820948854E-06,2.48808076050483E-07,,48934010.1522843,2.156890595118,-11.0492709039054,,
48984771.5736041,-104.673110961914,-114.035026550293,,48984771.5736041,-105.203285217285,-115.956344604492,,48984771.5736041,1.40696772621821E-06,3.68897063957132E-07,,48984771.5736041,2.46366854921956,-7.84563473447184,,
49035532.9949239,-101.957695007324,-115.914283752441,,49035532.9949239,-102.990364074707,-114.749198913574,,49035532.9949239,1.41999152673013E-06,3.79415685962949E-07,,49035532.9949239,2.52611514345784,-8.53142575009684,,
49086294.4162437,-103.511291503906,-115.476654052734,,49086294.4162437,-103.955093383789,-115.352157592773,,49086294.4162437,1.52254808003766E-06,4.41989599351025E-07,,49086294.4162437,2.99400302187581,-8.85993221982341,,
49137055.8375634,-104.218383789063,-114.187400817871,,49137055.8375634,-102.655830383301,-115.392272949219,,49137055.8375634,1.69670458426318E-06,3.41794757905206E-07,,49137055.8375634,4.0483700873055,-9.40583065732341,,
49187817.2588832,-103.791656494141,-116.190399169922,,49187817.2588832,-103.888671875,-115.916374206543,,49187817.2588832,1.24663619583306E-06,4.79976362591484E-07,,49187817.2588832,2.14238711611409,-8.27989224179606,,
49238578.680203,-103.747947692871,-115.703918457031,,49238578.680203,-103.421882629395,-114.580711364746,,49238578.680203,1.31288130882424E-06,3.71282125873146E-07,,49238578.680203,2.45922061220784,-7.053558623632,,
49289340.1015228,-104.882781982422,-117.291748046875,,49289340.1015228,-103.52271270752,-116.727661132813,,49289340.1015228,1.41441472349497E-06,2.7962838511936E-07,,49289340.1015228,2.61547824160238,-7.57251003964763,,
49340101.5228426,-103.929885864258,-115.22737121582,,49340101.5228426,-104.400756835938,-115.079177856445,,49340101.5228426,1.26786415875363E-06,3.26415416347171E-07,,49340101.5228426,2.84027072207113,-8.99192074521403,,
49390862.9441624,-103.71760559082,-114.220420837402,,49390862.9441624,-103.773696899414,-115.6884765625,,49390862.9441624,1.3793956738414E-06,3.33147378247543E-07,,49390862.9441624,3.79253360048909,-8.40280941708903,,
49441624.3654822,-104.140319824219,-115.550193786621,,49441624.3654822,-103.883155822754,-114.733833312988,,49441624.3654822,1.41407311176235E-06,4.20968164592453E-07,,49441624.3654822,3.11849185244222,-7.14558438046794,,
49492385.786802,-103.577461242676,-114.27124786377,,49492385.786802,-104.833564758301,-115.385879516602,,49492385.786802,1.56711740305968E-06,3.53364649228549E-07,,49492385.786802,3.57630893007894,-10.1600191949211,,
49543147.2081218,-102.872337341309,-115.465843200684,,49543147.2081218,-105.025352478027,-115.076530456543,,49543147.2081218,1.38056416529858E-06,4.10140421086397E-07,,49543147.2081218,2.1716611029305,-9.50242642148356,,
49593908.6294416,-102.935989379883,-115.767486572266,,49593908.6294416,-103.873260498047,-114.793640136719,,49593908.6294416,1.41473280713279E-06,3.39295890509043E-07,,49593908.6294416,3.97449466005941,-9.14463070615153,,
49644670.0507614,-104.12922668457,-116.196678161621,,49644670.0507614,-103.124183654785,-117.735877990723,,49644670.0507614,1.43288414233861E-06,3.69292588569368E-07,,49644670.0507614,2.31897708193441,-7.61412075742106,,
49695431.4720812,-105.447807312012,-114.373756408691,,49695431.4720812,-101.55362701416,-115.792465209961,,49695431.4720812,1.50056704083403E-06,3.54752298685104E-07,,49695431.4720812,3.8447568060555,-11.2344591973625,,
49746192.893401,-103.827575683594,-114.738021850586,,49746192.893401,-102.816612243652,-115.199806213379,,49746192.893401,1.23678090644995E-06,4.4252917832757E-07,,49746192.893401,4.06880923525472,-11.1636736749015,,
49796954.3147208,-97.8330230712891,-116.367431640625,,49796954.3147208,-99.0270690917969,-115.244735717773,,49796954.3147208,1.45004767064865E-06,4.29736604861017E-07,,49796954.3147208,2.85765048281331,-9.73772457822184,,
49847715.7360406,-103.81706237793,-116.387069702148,,49847715.7360406,-103.266815185547,-116.199462890625,,49847715.7360406,1.30086160579333E-06,3.66672549433544E-07,,49847715.7360406,3.05924197451253,-9.18582943662028,,
49898477.1573604,-104.06665802002,-115.257225036621,,49898477.1573604,-103.801422119141,-117.078277587891,,49898477.1573604,1.37178599044376E-06,2.60851914938973E-07,,49898477.1573604,3.25624057070394,-7.06755093320231,,
49949238.5786802,-104.461807250977,-115.186065673828,,49949238.5786802,-104.213958740234,-115.784149169922,,49949238.5786802,1.33791520818714E-06,3.77366985246747E-07,,49949238.5786802,2.77648135439534,-8.30741146787028,,
50000000,-103.790893554688,-116.238693237305,,50000000,-103.690673828125,-115.001541137695,,50000000,1.36482355470228E-06,2.93319433213314E-07,,50000000,3.10323306337972,-8.40535763486247,,
50050761.4213198,-103.394287109375,-115.432647705078,,50050761.4213198,-104.013397216797,-117.086776733398,,50050761.4213198,1.4945490718024E-06,2.88057713442345E-07,,50050761.4213198,3.95618411318441,-10.2380373833976,,
50101522.8426396,-104.530601501465,-115.467010498047,,50101522.8426396,-104.290260314941,-114.742080688477,,50101522.8426396,1.33396773789563E-06,3.90563772617615E-07,,50101522.8426396,3.662505829493,-9.24536160214763,,
50152284.2639594,-103.751914978027,-115.110939025879,,50152284.2639594,-104.104217529297,-113.699043273926,,50152284.2639594,1.28116245745083E-06,3.28541400950697E-07,,50152284.2639594,4.28752108828206,-8.16226223691325,,
50203045.6852792,-103.623359680176,-116.441101074219,,50203045.6852792,-104.063148498535,-115.094902038574,,50203045.6852792,1.44087831597227E-06,3.95285464283717E-07,,50203045.6852792,3.07897921816488,-7.68354061826091,,
50253807.106599,-103.291404724121,-115.833686828613,,50253807.106599,-102.762191772461,-114.960136413574,,50253807.106599,1.48182772369638E-06,3.82770086096203E-07,,50253807.106599,2.91919680849691,-8.19093350156169,,
50304568.5279188,-104.880950927734,-115.128280639648,,50304568.5279188,-104.527046203613,-118.283515930176,,50304568.5279188,1.4290229427722E-06,4.59007143308131E-07,,50304568.5279188,2.47655459658284,-8.88041714413981,,
50355329.9492386,-104.667198181152,-116.872215270996,,50355329.9492386,-104.27774810791,-117.129890441895,,50355329.9492386,1.56871633869617E-06,4.10491458240955E-07,,50355329.9492386,2.62780734316488,-9.72258023007731,,
50406091.3705584,-103.783081054688,-115.646965026855,,50406091.3705584,-103.888832092285,-114.511817932129,,50406091.3705584,1.35967120590225E-06,3.82227823714442E-07,,50406091.3705584,4.68506594912191,-10.8664934991203,,
50456852.7918782,-104.346046447754,-115.57218170166,,50456852.7918782,-104.177108764648,-114.285995483398,,50456852.7918782,1.45686250269084E-06,3.16219978747782E-07,,50456852.7918782,3.20378085390706,-8.48339108212809,,
50507614.213198,-104.446449279785,-115.71166229248,,50507614.213198,-104.457641601563,-115.503746032715,,50507614.213198,1.46930757712914E-06,3.79200457176203E-07,,50507614.213198,2.32936831728597,-7.50723294003825,,
50558375.6345178,-103.350883483887,-113.591011047363,,50558375.6345178,-102.611442565918,-115.069961547852,,50558375.6345178,1.71396183010981E-06,4.52174272709632E-07,,50558375.6345178,3.25289126650472,-7.68048886044841,,
50609137.0558376,-104.399291992188,-114.983856201172,,50609137.0558376,-103.185195922852,-114.999992370605,,50609137.0558376,1.46070141072471E-06,2.80192642854434E-07,,50609137.0558376,2.26833316103597,-8.72572354062419,,
50659898.4771574,-104.144378662109,-115.794845581055,,50659898.4771574,-103.525077819824,-118.356788635254,,50659898.4771574,1.28369018872934E-06,3.30170128889102E-07,,50659898.4771574,2.80181857363363,-10.3924410699211,,
50710659.8984772,-103.868301391602,-117.693626403809,,50710659.8984772,-103.944869995117,-115.27970123291,,50710659.8984772,1.48433670354072E-06,4.0813619970888E-07,,50710659.8984772,2.87402316347738,-9.37051419003825,,
50761421.319797,-104.267784118652,-115.363838195801,,50761421.319797,-103.259696960449,-114.203994750977,,50761421.319797,1.32883032268227E-06,4.19367547359916E-07,,50761421.319797,3.93505069033284,-8.02180508359294,,
50812182.7411167,-101.904182434082,-115.884773254395,,50812182.7411167,-103.10669708252,-117.65763092041,,50812182.7411167,1.34452659950737E-06,3.24135736242036E-07,,50812182.7411167,2.67325564638753,-9.63883999570231,,
50862944.1624365,-104.312355041504,-114.883926391602,,50862944.1624365,-103.364082336426,-116.729652404785,,50862944.1624365,1.53015383018407E-06,3.31120989454956E-07,,50862944.1624365,3.36299105898519,-6.57566860898356,,
