time	V(n_load)	V(ng)	V(nsw)
2.078738372532214e-07	-8.300480759784445e+00	4.949568359856751e+00	5.414561104266231e-02
2.081688225039589e-07	-8.391473107753111e+00	4.950940326846573e+00	5.382033063221134e-02
2.084638077546965e-07	-8.481183002940039e+00	4.952268795030639e+00	5.348982907433090e-02
2.087587930054341e-07	-8.569610445345230e+00	4.953553764408948e+00	5.315410636902100e-02
2.090537782561716e-07	-8.656755434968687e+00	4.954795234981502e+00	5.281316251628164e-02
2.093487635069092e-07	-8.742617971810407e+00	4.955993206748300e+00	5.246699751611281e-02
2.096437487576468e-07	-8.827198055870390e+00	4.957147679709341e+00	5.211561136851453e-02
2.099387340083844e-07	-8.910495687148638e+00	4.958258653864626e+00	5.175900407348678e-02
2.108236897605966e-07	-9.152800427386826e+00	4.961309856614972e+00	5.066042211921716e-02
2.117086455128088e-07	-9.382838259028942e+00	4.964117805063735e+00	4.952761276098154e-02
2.125936012650210e-07	-9.600609182075001e+00	4.966682499210914e+00	4.836057599877984e-02
2.134785570172333e-07	-9.806113196524997e+00	4.969003939056510e+00	4.715931183261210e-02
2.143635127694455e-07	-9.999350302378927e+00	4.971082124600523e+00	4.592382026247831e-02
2.152484685216577e-07	-1.018032049963679e+01	4.972917055842951e+00	4.465410128837854e-02
2.161334242738699e-07	-1.034902378829859e+01	4.974508732783797e+00	4.335015491031267e-02
2.171237319013461e-07	-1.052258926014893e+01	4.976117450985665e+00	4.185718234931831e-02
2.181140395288222e-07	-1.068013394422136e+01	4.977588533227352e+00	4.033872757762048e-02
2.191043471562983e-07	-1.082165784051587e+01	4.978921979508858e+00	3.879479059521927e-02
2.200946547837745e-07	-1.094716094903248e+01	4.980117789830182e+00	3.722537140211459e-02
2.210849624112506e-07	-1.105664326977116e+01	4.981175964191324e+00	3.563046999830653e-02
2.220752700387267e-07	-1.115010480273193e+01	4.982096502592285e+00	3.401008638379500e-02
2.230655776662028e-07	-1.122754554791479e+01	4.982879405033064e+00	3.236422055858009e-02
2.239926741685204e-07	-1.128527708134144e+01	4.983554241688958e+00	3.080936310993320e-02
2.249197706708380e-07	-1.132924731185936e+01	4.984179295001399e+00	2.924726914799154e-02
2.258468671731556e-07	-1.135945623946855e+01	4.984754564970387e+00	2.767793867275519e-02
2.267739636754732e-07	-1.137590386416900e+01	4.985280051595923e+00	2.610137168422410e-02
2.277010601777908e-07	-1.137859018596073e+01	4.985755754878006e+00	2.451756818239824e-02
2.286281566801084e-07	-1.136751520484371e+01	4.986181674816637e+00	2.292652816727769e-02
2.295552531824260e-07	-1.134267892081797e+01	4.986557811411815e+00	2.132825163886237e-02
2.297027458077948e-07	-1.133753537491659e+01	4.986617174405991e+00	2.107471901146263e-02
2.298202845571514e-07	-1.133322226624204e+01	4.986664001947162e+00	2.087267659528030e-02
2.306902633713597e-07	-1.129448670559690e+01	4.986996167908436e+00	1.937768375630727e-02
2.308377559967285e-07	-1.128676560123666e+01	4.987050171033492e+00	1.912437728411609e-02
2.309852486220973e-07	-1.127871244717582e+01	4.987103546734115e+00	1.887113446049532e-02
2.311327412474660e-07	-1.127032793775596e+01	4.987156309949294e+00	1.861796309550995e-02
2.312802338728348e-07	-1.126161277643295e+01	4.987208475356934e+00	1.836487098610967e-02
2.314277264982036e-07	-1.125256767574323e+01	4.987260057378039e+00	1.811186591520658e-02
2.315752191235724e-07	-1.124319335726985e+01	4.987311070180721e+00	1.785895565067502e-02
2.317227117489412e-07	-1.123349055160839e+01	4.987361527684034e+00	1.760614794437149e-02
2.318702043743100e-07	-1.122345999833252e+01	4.987411443561711e+00	1.735345053126341e-02
2.320176969996788e-07	-1.121310244595941e+01	4.987460831245811e+00	1.710087112872388e-02
2.321651896250475e-07	-1.120241865191492e+01	4.987509703930337e+00	1.684841743602966e-02
2.323126822504163e-07	-1.119140938249854e+01	4.987558074574840e+00	1.659609713407068e-02
2.324601748757851e-07	-1.118007541284811e+01	4.987605955908026e+00	1.634391788525474e-02
2.326076675011539e-07	-1.116841752690431e+01	4.987653360431390e+00	1.609188733357264e-02
2.327551601265227e-07	-1.115643651737500e+01	4.987700300422852e+00	1.584001310477745e-02
2.329026527518915e-07	-1.114413318569924e+01	4.987746787940411e+00	1.558830280662338e-02
2.330501453772603e-07	-1.113150834201113e+01	4.987792834825786e+00	1.533676402911260e-02
2.331976380026290e-07	-1.111856280510352e+01	4.987838452708028e+00	1.508540434470496e-02
2.333451306279944e-07	-1.110529740239133e+01	4.987883653007090e+00	1.483423130845068e-02
2.334926232533632e-07	-1.109171296987486e+01	4.987928446937339e+00	1.458325245803010e-02
2.336401158787320e-07	-1.107781035210271e+01	4.987972845510980e+00	1.433247531368326e-02
2.338284581741964e-07	-1.105963363185116e+01	4.988029027503787e+00	1.401252211189175e-02
2.338455436380249e-07	-1.105797197182198e+01	4.988034108693718e+00	1.398350607142396e-02
2.340044054474439e-07	-1.104225955159987e+01	4.988081044780833e+00	1.371389300527320e-02
2.341518980728127e-07	-1.102725913228171e+01	4.988124149424264e+00	1.346387050557657e-02
2.342993906981814e-07	-1.101194440241828e+01	4.988166905660504e+00	1.321408315284250e-02
2.344468833235502e-07	-1.099631625267028e+01	4.988209323447847e+00	1.296453834812478e-02
2.345943759489190e-07	-1.098037558200248e+01	4.988251412560421e+00	1.271524347360292e-02
2.347418685742878e-07	-1.096412329764517e+01	4.988293182592032e+00	1.246620589417741e-02
2.348893611996566e-07	-1.094756031505543e+01	4.988334642959863e+00	1.221743295858069e-02
2.350368538250254e-07	-1.093068755787821e+01	4.988375802908048e+00	1.196893199992938e-02
2.351843464503942e-07	-1.091350595790721e+01	4.988416671511019e+00	1.172071033571975e-02
2.353318390757629e-07	-1.089601645504552e+01	4.988457257676617e+00	1.147277526732199e-02
2.354793317011317e-07	-1.087821999726613e+01	4.988497570148937e+00	1.122513407907949e-02
2.356268243265005e-07	-1.086011754057226e+01	4.988537617510931e+00	1.097779403714455e-02
2.357743169518693e-07	-1.084171004895740e+01	4.988577408186810e+00	1.073076238819715e-02
2.358204751971624e-07	-1.083593014099111e+01	4.988589844686956e+00	1.065347264511424e-02
2.358266183423421e-07	-1.083515895725549e+01	4.988591498224470e+00	1.064318822594496e-02
2.358630822920369e-07	-1.083056695516561e+01	4.988601301155269e+00	1.058215770572368e-02
2.359117008916278e-07	-1.082440572547344e+01	4.988614340121925e+00	1.050082359181453e-02
2.359792764531005e-07	-1.081577841252991e+01	4.988632411665178e+00	1.038784321590491e-02
2.360455096293791e-07	-1.080726132930688e+01	4.988650075513276e+00	1.027717207881440e-02
2.360979740626557e-07	-1.080047647655459e+01	4.988664037154880e+00	1.018954861631655e-02
2.361610354722418e-07	-1.079226589802623e+01	4.988680775829627e+00	1.008428647416126e-02
2.362160159485902e-07	-1.078506547515147e+01	4.988695337276508e+00	9.992558904057702e-03
2.362764658121329e-07	-1.077709808440115e+01	4.988711308814338e+00	9.891762342238986e-03
2.363319886145971e-07	-1.076973738698953e+01	4.988725946537151e+00	9.799228945686744e-03
2.363919065735447e-07	-1.076174435803414e+01	4.988741706196414e+00	9.699426547431278e-03
2.364478690537763e-07	-1.075423572078137e+01	4.988756393822899e+00	9.606261743957789e-03
2.365073633509604e-07	-1.074620437497000e+01	4.988771973113587e+00	9.507273283580309e-03
2.365636816591079e-07	-1.073855806281762e+01	4.988786689545051e+00	9.413619722558941e-03
2.366228379330459e-07	-1.073047828642208e+01	4.988802113636656e+00	9.315303090001226e-03
2.366794437979151e-07	-1.072270281911595e+01	4.988816842110380e+00	9.221277117409832e-03
2.367383300085437e-07	-1.071456653041048e+01	4.988832131232519e+00	9.123519989112261e-03
2.367951679889753e-07	-1.070666896666126e+01	4.988846858528919e+00	9.029216308768906e-03
2.368538381978405e-07	-1.069846970235777e+01	4.988862029041469e+00	8.931929759357748e-03
2.369108633667698e-07	-1.069045588471423e+01	4.988876744821797e+00	8.837425356324091e-03
2.370265366753446e-07	-1.067406323945030e+01	4.988906506297680e+00	8.645896327505564e-03
2.371421929496904e-07	-1.065749090434015e+01	4.988936147742269e+00	8.454624152505530e-03
2.372578359878961e-07	-1.064073890464364e+01	4.988965673549744e+00	8.263605831658472e-03
2.373734686820372e-07	-1.062380737829297e+01	4.988995087815153e+00	8.072839880465532e-03
2.374890932528444e-07	-1.060669654800675e+01	4.989024394400195e+00	7.882325936311885e-03
2.376047114181580e-07	-1.058940670117084e+01	4.989053596980706e+00	7.692064476255644e-03
2.377203245152975e-07	-1.057193817514429e+01	4.989082699081372e+00	7.502056611900010e-03
2.378359335910531e-07	-1.055429134639631e+01	4.989111704101418e+00	7.312303938354359e-03
2.379515394685885e-07	-1.053646662237970e+01	4.989140615339591e+00	7.122808419013860e-03
2.380389380530959e-07	-1.052285580230924e+01	4.989162404112116e+00	6.979743207961742e-03
2.380396177349147e-07	-1.052274994746169e+01	4.989162573556085e+00	6.978630626453750e-03
2.381096668196386e-07	-1.051178241590012e+01	4.989180006662359e+00	6.864048195609860e-03
2.381797159043626e-07	-1.050074728840617e+01	4.989197408599717e+00	6.749567367157025e-03
2.382497649890865e-07	-1.048964456497985e+01	4.989214779368162e+00	6.635188141095244e-03
2.383198140738104e-07	-1.047847424562116e+01	4.989232118967690e+00	6.520910517424517e-03
2.383898631585344e-07	-1.046723633033009e+01	4.989249427398304e+00	6.406734496144843e-03
2.384599122432583e-07	-1.045593081910666e+01	4.989266704660003e+00	6.292660077256223e-03
2.385299613279822e-07	-1.044455771195085e+01	4.989283950752786e+00	6.178687260758653e-03
2.386454801385877e-07	-1.042568726915331e+01	4.989312345437915e+00	5.990916952698266e-03
2.387609092797340e-07	-1.040665753097321e+01	4.989340645680452e+00	5.803566330285448e-03
2.388763457119672e-07	-1.038745299581961e+01	4.989368877942522e+00	5.616481365645243e-03
2.389917968368305e-07	-1.036807290465821e+01	4.989397046679066e+00	5.429653424824210e-03
2.391072654730327e-07	-1.034851724354476e+01	4.989425155175965e+00	5.243081323982879e-03
2.392227518643838e-07	-1.032878643090893e+01	4.989453206049665e+00	5.056768040337889e-03
2.393382549011758e-07	-1.030888112374262e+01	4.989481201543425e+00	4.870718722671530e-03
2.394537728484107e-07	-1.028880209946334e+01	4.989509143731484e+00	4.684939487040518e-03
2.395693037673656e-07	-1.026855018561139e+01	4.989537034580408e+00	4.499436752538444e-03
2.396848457485946e-07	-1.024812621949773e+01	4.989564876035280e+00	4.314216860161868e-03
2.398003970308348e-07	-1.022753102636420e+01	4.989592670040446e+00	4.129285883933520e-03
2.399159560523812e-07	-1.020676540878080e+01	4.989620418551828e+00	3.944649551683166e-03
2.400315214638731e-07	-1.018583014268896e+01	4.989648123540034e+00	3.760313228178991e-03
2.401470921201014e-07	-1.016472597722215e+01	4.989675786988604e+00	3.576281931705616e-03
2.402626670615812e-07	-1.014345363653688e+01	4.989703410889909e+00	3.392560366745234e-03
2.403782454919966e-07	-1.012201382258645e+01	4.989730997240193e+00	3.209152962617090e-03
2.404938267551848e-07	-1.010040721821030e+01	4.989758548034537e+00	3.026063912389743e-03
2.406094103133919e-07	-1.007863449018605e+01	4.989786065262164e+00	2.843297209084161e-03
2.407249957277633e-07	-1.005669629206024e+01	4.989813550902247e+00	2.660856677812129e-03
2.408405826413186e-07	-1.003459326667484e+01	4.989841006920268e+00	2.478746003436227e-03
2.409561707644268e-07	-1.001232604836532e+01	4.989868435264892e+00	2.296968753862649e-03
2.410717598625716e-07	-9.989895264839788e+00	4.989895837865328e+00	2.115528399349198e-03
2.411873497461700e-07	-9.967301538764396e+00	4.989923216629085e+00	1.934428328331517e-03
2.413029402621463e-07	-9.944545489088306e+00	4.989950573440097e+00	1.753671860295403e-03
2.414185312870369e-07	-9.921627732142582e+00	4.989977910157153e+00	1.573262256206298e-03
2.415341227213460e-07	-9.898548882546251e+00	4.990005228612599e+00	1.393202726955534e-03
2.416497144849307e-07	-9.875309553949734e+00	4.990032530611281e+00	1.213496440225337e-03
2.417653065132741e-07	-9.851910359642361e+00	4.990059817929716e+00	1.034146526111779e-03
2.418808987544668e-07	-9.828351913047001e+00	4.990087092315462e+00	8.551560817784409e-04
2.419964911667499e-07	-9.804634828121507e+00	4.990114355486694e+00	6.765281753612906e-04
2.421120837165438e-07	-9.780759719683473e+00	4.990141609131944e+00	4.982658492889702e-04
2.422276763768450e-07	-9.756727203671993e+00	4.990168854910017e+00	3.203721231435641e-04
2.423432691259525e-07	-9.732537897358085e+00	4.990196094450045e+00	1.428499961427798e-04
2.424588619464106e-07	-9.708192419512997e+00	4.990223329351690e+00	-3.429755069611629e-05
2.425744548242061e-07	-9.683691390542272e+00	4.990250561185432e+00	-2.110675526798000e-04
2.427478428455777e-07	-9.646649846562589e+00	4.990291406223605e+00	-4.755061114072312e-04
2.429212336995494e-07	-9.609261227521039e+00	4.990332253554894e+00	-7.390828554190709e-04
2.430946225139335e-07	-9.571528696293278e+00	4.990373106980789e+00	-1.001780568440358e-03
2.432680127968491e-07	-9.533453614175244e+00	4.990413972139748e+00	-1.263594804358503e-03
2.434414020223728e-07	-9.495038670633697e+00	4.990454853114726e+00	-1.524512031244651e-03
2.436147920092402e-07	-9.456285609107859e+00	4.990495754882501e+00	-1.784525316722463e-03
2.437881814479181e-07	-9.417196878983837e+00	4.990536681554420e+00	-2.043623076129930e-03
2.439615712813032e-07	-9.377774435443776e+00	4.990577637647581e+00	-2.301797151101737e-03
2.441349608304884e-07	-9.338020610933555e+00	4.990618627171945e+00	-2.559037018778132e-03
2.443083505843032e-07	-9.297937482122885e+00	4.990659654290335e+00	-2.815333951834718e-03
2.444569702954556e-07	-9.263316625598280e+00	4.990694847638077e+00	-3.034273543223723e-03
2.446055900066080e-07	-9.228460378918003e+00	4.990730079512293e+00	-3.252492852978130e-03
2.447542097177605e-07	-9.193368742082052e+00	4.990765349912984e+00	-3.469991881097937e-03
2.449028294289129e-07	-9.158041715090427e+00	4.990800658840149e+00	-3.686770627583145e-03
2.450514491400653e-07	-9.122479297943130e+00	4.990836006293788e+00	-3.902829092433754e-03
2.452000688512177e-07	-9.086681490640158e+00	4.990871392273902e+00	-4.118167275649764e-03
2.453486885623702e-07	-9.050648293181514e+00	4.990906816780489e+00	-4.332785177231176e-03
2.455276790962355e-07	-9.006930900076908e+00	4.990949541247081e+00	-4.590251305167896e-03
2.457066696301009e-07	-8.962893975009719e+00	4.990992342975870e+00	-4.846626265762646e-03
2.458856601639662e-07	-8.918537517979974e+00	4.991035221966857e+00	-5.101910059015273e-03
2.460646506978315e-07	-8.873861528987662e+00	4.991078178220043e+00	-5.356102684925854e-03
2.462436412316968e-07	-8.828866008032779e+00	4.991121211735426e+00	-5.609204143494388e-03
2.464226317655622e-07	-8.783550955115315e+00	4.991164322513008e+00	-5.861214434720950e-03
2.466016222994275e-07	-8.737916370235297e+00	4.991207510552788e+00	-6.112133558605404e-03
2.470458738813363e-07	-8.623275061316193e+00	4.991315108873314e+00	-6.729829802390119e-03
2.470690039847800e-07	-8.617256026829075e+00	4.990720820773916e+00	-6.762152993912085e-03
2.470716765293828e-07	-8.616560494276939e+00	4.990477200066518e+00	-6.765894463551747e-03
2.470770216185917e-07	-8.615169152246963e+00	4.989849476857515e+00	-6.773423908166598e-03
2.470877117970027e-07	-8.612385361077060e+00	4.987981328856577e+00	-6.788898816031175e-03
2.470944042255557e-07	-8.610642175918514e+00	4.986283231386111e+00	-6.798832828222023e-03
2.471005625502299e-07	-8.609037742303428e+00	4.984266567999668e+00	-6.808265157796034e-03
2.471059510176257e-07	-8.607633599253624e+00	4.982066567545758e+00	-6.816810223165548e-03
2.471111019584941e-07	-8.606291094875822e+00	4.979510258883607e+00	-6.825318352039200e-03
2.471155817355814e-07	-8.605123323711588e+00	4.976861569810069e+00	-6.833032119548554e-03
2.471200289313601e-07	-8.603963854472781e+00	4.973784706003585e+00	-6.841064787666828e-03
2.471238418981617e-07	-8.602969600343769e+00	4.970740561733749e+00	-6.848275150872607e-03
2.471277752574118e-07	-8.601943803632935e+00	4.967171895366505e+00	-6.856116241585442e-03
2.471310856117388e-07	-8.601080377020907e+00	4.963793061371803e+00	-6.863040593534042e-03
2.471346303824373e-07	-8.600155687139036e+00	4.959781681443758e+00	-6.870881896824166e-03
2.471375579957723e-07	-8.599391906331661e+00	4.956134711351922e+00	-6.877682417592235e-03
2.471407992775439e-07	-8.598546191590835e+00	4.951756079717825e+00	-6.885658002092954e-03
2.471434367620740e-07	-8.597857952390342e+00	4.947910485339321e+00	-6.892471943888201e-03
2.471464339070392e-07	-8.597075774810016e+00	4.943268915009071e+00	-6.900677518068443e-03
2.471488561764826e-07	-8.596443568320659e+00	4.939295976211213e+00	-6.907635910367915e-03
2.471516525082353e-07	-8.595713657057431e+00	4.934522532488074e+00	-6.916143335567893e-03
2.471539225785162e-07	-8.595121063277247e+00	4.930496773087555e+00	-6.923384126782284e-03
2.471565528224053e-07	-8.594434380772569e+00	4.925742006081350e+00	-6.932256847822504e-03
2.471587257557779e-07	-8.593867043648160e+00	4.921745278446338e+00	-6.939936168801508e-03
2.471612223434448e-07	-8.593215142691363e+00	4.917167842810727e+00	-6.949249599231377e-03
2.471633484966819e-07	-8.592659924847830e+00	4.913295052093474e+00	-6.957554592651238e-03
2.471657474155953e-07	-8.592033422313236e+00	4.909049121160933e+00	-6.967425091155777e-03
2.471678758355569e-07	-8.591477519778458e+00	4.905413709833169e+00	-6.976592706166684e-03
2.471702223976224e-07	-8.590864589720880e+00	4.901638950174913e+00	-6.987218858734101e-03
2.471724043813624e-07	-8.590294602288353e+00	4.898375229109206e+00	-6.997563530201534e-03
2.471747569164399e-07	-8.589680009462747e+00	4.895192035569323e+00	-7.009272689273427e-03
2.471770421773656e-07	-8.589082941606151e+00	4.892449980840780e+00	-7.021184914939527e-03
2.471794497403045e-07	-8.588453864324094e+00	4.889958364813680e+00	-7.034344774204504e-03
2.471818093313833e-07	-8.587837268226920e+00	4.887880969792519e+00	-7.047838653193361e-03
2.471841176890035e-07	-8.587234009022822e+00	4.886140734272914e+00	-7.061618170568718e-03
2.471861380783999e-07	-8.586705967376083e+00	4.884767097025247e+00	-7.074126817828930e-03
2.471878476266134e-07	-8.586259138004444e+00	4.883637959893548e+00	-7.085034795907497e-03
2.471902700849384e-07	-8.585625930925914e+00	4.881920972308905e+00	-7.100986065594173e-03
2.471911469178735e-07	-8.585396722906715e+00	4.881219745834642e+00	-7.106905782285677e-03
2.471919514098480e-07	-8.585186418928423e+00	4.880521713706742e+00	-7.112410837664118e-03
2.471927079853990e-07	-8.584988635395334e+00	4.879806812406770e+00	-7.117653651997902e-03
2.471937257152312e-07	-8.584722571132296e+00	4.878752954319623e+00	-7.124826113358518e-03
2.471948898773681e-07	-8.584418212201108e+00	4.877379640357105e+00	-7.133189504294091e-03
2.471963502595813e-07	-8.584036388953116e+00	4.875361381901939e+00	-7.143935763118003e-03
2.471980680691206e-07	-8.583587231941138e+00	4.872464490049197e+00	-7.156938315479033e-03
2.471998195369979e-07	-8.583129244871138e+00	4.868765956058951e+00	-7.170584752776765e-03
2.472015437620393e-07	-8.582678352992126e+00	4.864241611744660e+00	-7.184411279399505e-03
2.472031615024386e-07	-8.582255282225859e+00	4.859055820805793e+00	-7.197744746392232e-03
2.472057500739975e-07	-8.581578271848961e+00	4.848456297659368e+00	-7.219814683632642e-03
2.472079714634110e-07	-8.580997244613485e+00	4.836922695854128e+00	-7.239554241398771e-03
2.472101785963961e-07	-8.580419899637235e+00	4.823138949430131e+00	-7.259999211166157e-03
2.472123813653014e-07	-8.579843649824603e+00	4.806917768364201e+00	-7.281312697899001e-03
2.472145893747149e-07	-8.579265982536981e+00	4.788059655381858e+00	-7.303683760239377e-03
2.472168113662740e-07	-8.578684610127880e+00	4.766345531982552e+00	-7.327325281381913e-03
2.472190550032180e-07	-8.578097526404704e+00	4.741529826641454e+00	-7.352475131616742e-03
2.472213268524544e-07	-8.577503011424895e+00	4.713334235922503e+00	-7.379399641524120e-03
2.472236324958049e-07	-8.576899602483394e+00	4.681442428458922e+00	-7.408399168212565e-03
2.472259767330055e-07	-8.576286041071768e+00	4.645495942992056e+00	-7.439815872045230e-03
2.472283638448862e-07	-8.575661204052359e+00	4.605091406486281e+00	-7.474043964626809e-03
2.472307978859428e-07	-8.575024027115710e+00	4.559779008961414e+00	-7.511542786317271e-03
2.472332829799622e-07	-8.574373427387606e+00	4.509062000377526e+00	-7.552853223097067e-03
2.472358236023649e-07	-8.573708229473652e+00	4.452396896283972e+00	-7.598618236397847e-03
2.472384248449369e-07	-8.573027096080985e+00	4.389194120095453e+00	-7.649608680612374e-03
2.472410926691166e-07	-8.572328461582174e+00	4.318818944611849e+00	-7.706756140120063e-03
2.472438341616286e-07	-8.571610464924092e+00	4.240592772513992e+00	-7.771195275950049e-03
2.472466578111155e-07	-8.570870876986220e+00	4.153794971304706e+00	-7.844319231836927e-03
2.472495738286406e-07	-8.570107016382423e+00	4.057665633386932e+00	-7.927853190736300e-03
2.472525945405899e-07	-8.569315646222954e+00	3.951409769895690e+00	-8.023953496438807e-03
2.472557348915656e-07	-8.568492841956932e+00	3.834203583854105e+00	-8.135343359251479e-03
2.472590131099877e-07	-8.567633816442154e+00	3.705203624640490e+00	-8.265501902206651e-03
2.472624516140908e-07	-8.566732681829407e+00	3.563559824406184e+00	-8.418932686979019e-03
2.472660782775813e-07	-8.565782116903790e+00	3.408433683065596e+00	-8.601553675960716e-03
2.472699282455535e-07	-8.564772889779988e+00	3.239023233405533e+00	-8.821278203114957e-03
2.472740466180158e-07	-8.563693152527790e+00	3.054596922962446e+00	-9.088906754769255e-03
2.472784925542294e-07	-8.562527362258230e+00	2.854539247566208e+00	-9.419545226858617e-03
2.472833458161901e-07	-8.561254560938195e+00	2.638411920042927e+00	-9.834959146264310e-03
2.472887177515459e-07	-8.559845487944997e+00	2.406035564308695e+00	-1.036769375189550e-02
2.472947709798719e-07	-8.558257404101731e+00	2.157598107236481e+00	-1.106878561616043e-02
2.472981266708343e-07	-8.557376889890691e+00	2.027549589452974e+00	-1.150703576846013e-02
2.473015180485925e-07	-8.556486916015842e+00	1.902182242567505e+00	-1.198672069079265e-02
2.473049139195725e-07	-8.555595668297251e+00	1.783207570493687e+00	-1.250523098488543e-02
2.473083602697080e-07	-8.554691076019743e+00	1.669539058950249e+00	-1.307206485788726e-02
2.473118290793862e-07	-8.553780492393685e+00	1.562481058589583e+00	-1.368494761952377e-02
2.473153621382686e-07	-8.552852944608404e+00	1.461089631496179e+00	-1.435428977821829e-02
2.473189356846312e-07	-8.551914668399526e+00	1.366298980909960e+00	-1.507854889704419e-02
2.473225869254569e-07	-8.550955890829307e+00	1.277338873691406e+00	-1.586893343748841e-02
2.473262969086646e-07	-8.549981584831876e+00	1.194825690567086e+00	-1.672503391299074e-02
2.473300985197020e-07	-8.548983109264704e+00	1.118147760613283e+00	-1.765886425452834e-02
2.473339777362538e-07	-8.547964142161121e+00	1.047665297157891e+00	-1.867154279408112e-02
2.473379635064197e-07	-8.546917073691560e+00	9.828972536511174e-01	-1.977595566371804e-02
2.473420466749934e-07	-8.545844302866854e+00	9.240074924523469e-01	-2.097516281961020e-02
2.473462528530967e-07	-8.544739093804402e+00	8.706133610535289e-01	-2.228310106255549e-02
2.473505775348803e-07	-8.543602623107560e+00	8.227374227353721e-01	-2.370520159593070e-02
2.473550437434112e-07	-8.542428832325811e+00	7.800671498412157e-01	-2.525676234725438e-02
2.473596513515159e-07	-8.541217746207394e+00	7.425313130772793e-01	-2.694605640307657e-02
2.473644216404941e-07	-8.539963761496871e+00	7.098673947889438e-01	-2.879020783475994e-02
2.473693586311839e-07	-8.538665811157777e+00	6.819500456140304e-01	-3.080088458845864e-02
2.473744827828972e-07	-8.537318505447814e+00	6.585563050617793e-01	-3.299768923911017e-02
2.473798021615560e-07	-8.535919712088528e+00	6.395401754519980e-01	-3.539638245057120e-02
2.473853374113218e-07	-8.534463990142235e+00	6.247178214247811e-01	-3.801994068523129e-02
2.473911007642311e-07	-8.532948109788258e+00	6.139531481815084e-01	-4.088915638041613e-02
2.473971142113837e-07	-8.531366273247691e+00	6.071120538099706e-01	-4.403161987696080e-02
2.474033946321743e-07	-8.529714026156334e+00	6.041016612476966e-01	-4.747449558044536e-02
2.474099668449055e-07	-8.527984824444815e+00	6.048637753250148e-01	-5.125176879920446e-02
2.474168534679929e-07	-8.526172701656272e+00	6.093961940722465e-01	-5.539901513603240e-02
2.474240843146923e-07	-8.524269796997643e+00	6.177729008553001e-01	-5.995935161089960e-02
2.474316900101338e-07	-8.522268034911988e+00	6.301716441590770e-01	-6.498014666252061e-02
2.474397091431497e-07	-8.520157242860854e+00	6.469290276651236e-01	-7.051834262560419e-02
2.474481853363976e-07	-8.517925922362359e+00	6.686143143003846e-01	-7.663950106524453e-02
2.474571721148990e-07	-8.515559967459339e+00	6.961702635236406e-01	-8.342239306952592e-02
2.474768943757684e-07	-8.510366982475460e+00	7.652719375545303e-01	-9.932469012585443e-02
2.474994476533902e-07	-8.504427671868214e+00	8.418707731551649e-01	-1.191261942502138e-01
2.475257054327510e-07	-8.497512027809918e+00	9.272077666762470e-01	-1.441773278073697e-01
2.475571672823831e-07	-8.489225346069155e+00	1.024124111215883e+00	-1.767227203510515e-01
2.475758560895615e-07	-8.484303019895520e+00	1.078984397800014e+00	-1.972118157481759e-01
2.475983752457180e-07	-8.478372193897407e+00	1.142397294116449e+00	-2.229133101255343e-01
2.476288583798827e-07	-8.470344973199836e+00	1.223465588192425e+00	-2.592202390183616e-01
2.476651094669351e-07	-8.460800881082712e+00	1.313400041695104e+00	-3.039692734738537e-01
2.477057648010555e-07	-8.450100236600584e+00	1.406509909606257e+00	-3.553338575417797e-01
2.477489980047513e-07	-8.438724634847723e+00	1.497233801697519e+00	-4.103479149548548e-01
2.477936924753422e-07	-8.426968123000172e+00	1.582693549916826e+00	-4.666350762651064e-01
2.478385677383766e-07	-8.415167063446233e+00	1.660638690929602e+00	-5.215848925048476e-01
2.478725029559582e-07	-8.406244297329586e+00	1.715319555663314e+00	-5.618393722629662e-01
2.479044212441950e-07	-8.397852627738708e+00	1.763173298782590e+00	-5.982305066491449e-01
2.479355015528132e-07	-8.389681551206088e+00	1.806556857751161e+00	-6.319896593782062e-01
2.479651634329803e-07	-8.381883179601019e+00	1.845187207049889e+00	-6.624493464374268e-01
2.479945820077750e-07	-8.374148074548707e+00	1.880921756491318e+00	-6.907168795422081e-01
2.480228354676324e-07	-8.366718182292558e+00	1.912993206749320e+00	-7.158978193116354e-01
2.480511858945749e-07	-8.359261114497755e+00	1.943042186630890e+00	-7.390204883083413e-01
2.480784922534769e-07	-8.352076605584905e+00	1.970121553617247e+00	-7.591672484768708e-01
2.481061129015145e-07	-8.344806734320876e+00	1.995724110453580e+00	-7.772458163188389e-01
2.481327532276832e-07	-8.337791878647948e+00	2.018858023782116e+00	-7.924409953175768e-01
2.481598565810244e-07	-8.330651409744853e+00	2.040886678181465e+00	-8.054851012922626e-01
2.481860169662568e-07	-8.323755396548989e+00	2.060839188953480e+00	-8.157512142606294e-01
2.482127467927626e-07	-8.316704542698517e+00	2.079957201408718e+00	-8.237476025357608e-01
2.482385589432821e-07	-8.309890803320876e+00	2.097322283370886e+00	-8.290952544295180e-01
2.482650188618312e-07	-8.302900276536356e+00	2.114061596629170e+00	-8.320411975676976e-01
2.482907172206063e-07	-8.296104937782623e+00	2.129398547927735e+00	-8.324834376273920e-01
2.483428296935159e-07	-8.282304163376978e+00	2.157983514823911e+00	-8.258639274909996e-01
2.483950406583155e-07	-8.268445606666475e+00	2.183769094223251e+00	-8.091970359294862e-01
2.484474954768940e-07	-8.254485760871816e+00	2.207375134453486e+00	-7.825101667506260e-01
