Time (s),VDS_A,VDS_B,V_MR,V_RECT_IN,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
3.665e-07,46.875004415999996,-1.5624985600000016,75.31249664,-32.812502015999996,19456
3.6700000000000004e-07,46.09375436799999,-1.5624985600000016,73.749996544,-29.687501823999998,19456
3.6750000000000003e-07,46.875004415999996,-1.5624985600000016,70.62499635200001,-31.25000192,19456
3.68e-07,48.437504512000004,-0.7812485120000012,69.062496256,-28.125001728,19456
3.685e-07,50.000004608,-1.5624985600000016,64.37499596800001,-26.562501632,19456
3.6900000000000004e-07,50.000004608,-1.5624985600000016,62.812495872,-25.000001536,19456
3.695e-07,50.781254656,-1.5624985600000016,61.249995776000006,-23.43750144,19456
3.7e-07,50.000004608,-0.7812485120000012,58.124995584000004,-21.875001343999998,19456
3.7050000000000004e-07,51.56250470399999,-0.7812485120000012,54.999995392,-21.875001343999998,19456
3.7100000000000003e-07,52.343754751999995,-0.7812485120000012,51.8749952,-20.312501248,18432
3.715e-07,52.343754751999995,-0.7812485120000012,48.749995008,-20.312501248,18432
3.7200000000000005e-07,53.1250048,-1.5624985600000016,48.749995008,-17.187501056,18432
3.7250000000000003e-07,53.906254848,-1.5624985600000016,44.062494720000004,-15.62500096,18432
3.73e-07,55.468754944,-1.5624985600000016,39.37499443200001,-14.062500864,16384
3.735e-07,57.03125503999999,-1.5624985600000016,37.812494336,-12.500000768,16384
3.7400000000000004e-07,56.250004992,-0.7812485120000012,36.24999424000001,-12.500000768,16384
3.745e-07,55.468754944,-0.7812485120000012,31.562493951999997,-10.937500671999999,16384
3.75e-07,55.468754944,-1.5624985600000016,28.43749376000001,-7.81250048,16384
3.7550000000000005e-07,56.250004992,-1.5624985600000016,25.312493568000008,-6.250000384,16384
3.7600000000000003e-07,57.03125503999999,-1.5624985600000016,23.749993472,-4.687500288,16384
3.765e-07,58.593755136,-0.7812485120000012,19.062493184000004,-4.687500288,16384
3.77e-07,59.375005184,-0.7812485120000012,15.937492992000003,-3.125000192,16384
3.7750000000000004e-07,60.15625523199999,-1.5624985600000016,12.812492800000001,-1.562500096,16384
3.78e-07,59.375005184,-1.5624985600000016,9.687492608,0.0,16384
3.785e-07,60.937505279999996,-1.5624985600000016,6.562492415999998,0.0,16384
3.7900000000000005e-07,60.15625523199999,-1.5624985600000016,4.999992320000004,3.125000192,16384
3.7950000000000003e-07,60.937505279999996,-0.7812485120000012,1.8749921280000024,3.125000192,16384
3.8e-07,60.937505279999996,-1.5624985600000016,0.3124920319999944,6.250000384,16384
3.805e-07,61.718755328,-1.5624985600000016,-2.812508159999993,7.81250048,16384
3.8100000000000004e-07,62.50000537599999,-1.5624985600000016,-5.937508352000009,9.375000576,16384
3.815e-07,62.50000537599999,-1.5624985600000016,-9.062508543999996,10.937500671999999,16384
3.82e-07,63.281255423999994,-0.7812485120000012,-9.062508543999996,10.937500671999999,16384
3.8250000000000004e-07,60.937505279999996,-0.7812485120000012,-13.750008831999992,12.500000768,16384
3.8300000000000003e-07,60.937505279999996,-1.5624985600000016,-15.312508928,12.500000768,16384
3.835e-07,60.937505279999996,-1.5624985600000016,-20.000009215999995,14.062500864,16384
